Station,Date,Amount.mm.,SofG,Deficit.mm.,Runoff.mm.,Period.Hrs.,Freq
"Auckland, Mangere 2 Ews",2021-11-11,0,NA,38,0,24,D
"Auckland, Mangere 2 Ews",2021-11-12,0,NA,42.2,0,24,D
"Auckland, Mangere 2 Ews",2021-11-13,4.6,NA,41.8,0,24,D
"Auckland, Mangere 2 Ews",2021-11-14,9.8,NA,36.2,0,24,D
"Auckland, Mangere 2 Ews",2021-11-15,2.8,NA,37.7,0,24,D
"Auckland, Mangere 2 Ews",2021-11-16,0,NA,41.9,0,24,D
"Auckland, Mangere 2 Ews",2021-11-17,0.2,NA,45.9,0,24,D
"Auckland, Mangere 2 Ews",2021-11-18,1.8,NA,48.3,0,24,D
"Auckland, Mangere 2 Ews",2021-11-19,0,NA,52.5,0,24,D
"Auckland, Mangere 2 Ews",2021-11-20,0,NA,56.7,0,24,D
"Auckland, Mangere 2 Ews",2021-11-21,0,NA,60.9,0,24,D
"Auckland, Mangere 2 Ews",2021-11-22,0,NA,65.1,0,24,D
"Auckland, Mangere 2 Ews",2021-11-23,0,NA,69.4,0,24,D
"Auckland, Mangere 2 Ews",2021-11-24,0.6,NA,73,0,24,D
"Auckland, Mangere 2 Ews",2021-11-25,1.4,NA,75.8,0,24,D
"Auckland, Mangere 2 Ews",2021-11-26,0,NA,80,0,24,D
"Auckland, Mangere 2 Ews",2021-11-27,0,NA,83.9,0,24,D
"Auckland, Mangere 2 Ews",2021-11-28,0,NA,87.6,0,24,D
"Auckland, Mangere 2 Ews",2021-11-29,0,NA,91.1,0,24,D
"Auckland, Mangere 2 Ews",2021-11-30,0,NA,94.4,0,24,D
"Auckland, Mangere 2 Ews",2021-12-01,0,NA,97.5,0,24,D
"Auckland, Mangere 2 Ews",2021-12-02,0.8,NA,100.2,0,24,D
"Auckland, Mangere 2 Ews",2022-01-02,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-03,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-04,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-05,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-06,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-07,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-08,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-09,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-10,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-11,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-12,0.2,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-13,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-14,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-15,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-16,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-17,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-18,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-19,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-20,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-21,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-22,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-23,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-24,2,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-25,2.4,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-26,0.4,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-27,0.4,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-28,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-29,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-30,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-01-31,0,NA,139.5,0,24,D
"Auckland, Mangere 2 Ews",2022-02-01,0,NA,140.3,0,24,D
"Auckland, Mangere 2 Ews",2022-02-02,0,NA,140.9,0,24,D
"Auckland, Mangere 2 Ews",2022-02-03,0.4,NA,141,0,24,D
"Auckland, Mangere 2 Ews",2022-02-04,0,NA,139.8,0,24,D
"Auckland, Mangere 2 Ews",2022-02-05,0,NA,140.5,0,24,D
"Auckland, Mangere 2 Ews",2022-02-06,6.8,NA,134.2,0,24,D
"Auckland, Mangere 2 Ews",2022-02-07,48.6,NA,86.6,0,24,D
"Auckland, Mangere 2 Ews",2022-02-08,0.4,NA,90,0,24,D
"Auckland, Mangere 2 Ews",2022-02-09,0,NA,93.6,0,24,D
"Auckland, Mangere 2 Ews",2022-02-10,0.4,NA,96.6,0,24,D
"Auckland, Mangere 2 Ews",2022-02-11,0,NA,99.8,0,24,D
"Auckland, Mangere 2 Ews",2022-02-12,1.2,NA,101.7,0,24,D
"Auckland, Mangere 2 Ews",2022-02-13,0.2,NA,104.4,0,24,D
"Auckland, Mangere 2 Ews",2022-02-14,3.8,NA,103.3,0,24,D
"Auckland, Mangere 2 Ews",2022-02-15,0,NA,106.1,0,24,D
"Auckland, Mangere 2 Ews",2022-02-16,0,NA,108.8,0,24,D
"Auckland, Mangere 2 Ews",2022-02-17,0,NA,111.3,0,24,D
"Auckland, Mangere 2 Ews",2022-02-18,0,NA,113.6,0,24,D
"Auckland, Mangere 2 Ews",2022-02-19,2.8,NA,113,0,24,D
"Auckland, Mangere 2 Ews",2022-02-20,0,NA,115.2,0,24,D
"Auckland, Mangere 2 Ews",2022-02-21,0,NA,117.3,0,24,D
"Auckland, Mangere 2 Ews",2022-02-22,0,NA,119.3,0,24,D
"Auckland, Mangere 2 Ews",2022-02-23,0,NA,121.1,0,24,D
"Auckland, Mangere 2 Ews",2022-02-24,0,NA,122.9,0,24,D
"Auckland, Mangere 2 Ews",2022-02-25,0,NA,124.5,0,24,D
"Auckland, Mangere 2 Ews",2022-02-26,0,NA,126.1,0,24,D
"Auckland, Mangere 2 Ews",2022-02-27,0,NA,127.5,0,24,D
"Auckland, Mangere 2 Ews",2022-02-28,0,NA,128.9,0,24,D
"Auckland, Mangere 2 Ews",2022-03-01,0,NA,130.1,0,24,D
"Auckland, Mangere 2 Ews",2022-03-02,0,NA,131.2,0,24,D
"Auckland, Mangere 2 Ews",2022-03-03,0,NA,132.1,0,24,D
"Auckland, Mangere 2 Ews",2022-03-04,0,NA,133.1,0,24,D
"Auckland, Mangere 2 Ews",2022-03-05,0,NA,134,0,24,D
"Auckland, Mangere 2 Ews",2022-03-06,0,NA,134.8,0,24,D
"Auckland, Mangere 2 Ews",2022-03-07,0,NA,135.6,0,24,D
"Auckland, Mangere 2 Ews",2022-03-08,0,NA,136.3,0,24,D
"Auckland, Mangere 2 Ews",2022-03-09,0,NA,137.1,0,24,D
"Auckland, Mangere 2 Ews",2022-03-10,0,NA,137.7,0,24,D
"Auckland, Mangere 2 Ews",2022-03-11,0,NA,138.4,0,24,D
"Auckland, Mangere 2 Ews",2022-03-12,0,NA,139,0,24,D
"Auckland, Mangere 2 Ews",2022-03-13,0,NA,139.5,0,24,D
"Auckland, Mangere 2 Ews",2022-03-14,0,NA,140.1,0,24,D
"Auckland, Mangere 2 Ews",2022-03-15,0,NA,140.6,0,24,D
"Auckland, Mangere 2 Ews",2022-03-16,0,NA,141.1,0,24,D
"Auckland, Mangere 2 Ews",2022-03-17,0,NA,141.6,0,24,D
"Auckland, Mangere 2 Ews",2022-03-18,0,NA,142,0,24,D
"Auckland, Mangere 2 Ews",2022-03-19,6.2,NA,136.2,0,24,D
"Auckland, Mangere 2 Ews",2022-03-20,1.4,NA,135.5,0,24,D
"Auckland, Mangere 2 Ews",2022-03-21,41,NA,95.3,0,24,D
"Auckland, Mangere 2 Ews",2022-03-22,53.4,NA,44.7,0,24,D
"Auckland, Mangere 2 Ews",2022-03-23,4.6,NA,44.1,0,24,D
"Auckland, Mangere 2 Ews",2022-03-24,0.2,NA,47.8,0,24,D
"Auckland, Mangere 2 Ews",2022-03-25,1,NA,50.7,0,24,D
"Auckland, Mangere 2 Ews",2022-03-26,0,NA,54.6,0,24,D
"Auckland, Mangere 2 Ews",2022-03-27,0,NA,58.5,0,24,D
"Auckland, Mangere 2 Ews",2022-03-28,0,NA,62.4,0,24,D
"Auckland, Mangere 2 Ews",2022-03-29,0,NA,66.3,0,24,D
"Auckland, Mangere 2 Ews",2022-03-30,0,NA,70.2,0,24,D
"Auckland, Mangere 2 Ews",2022-03-31,0,NA,74.1,0,24,D
"Auckland, Mangere 2 Ews",2022-04-01,0,NA,78,0,24,D
"Auckland, Mangere 2 Ews",2022-04-02,0,NA,80.2,0,24,D
"Auckland, Mangere 2 Ews",2022-04-03,0,NA,82.4,0,24,D
"Auckland, Mangere 2 Ews",2022-04-04,0,NA,84.5,0,24,D
"Auckland, Mangere 2 Ews",2022-04-05,0,NA,86.5,0,24,D
"Auckland, Mangere 2 Ews",2022-04-06,3.8,NA,84.7,0,24,D
"Auckland, Mangere 2 Ews",2022-04-07,0.6,NA,86.1,0,24,D
"Auckland, Mangere 2 Ews",2022-04-08,0,NA,88.1,0,24,D
"Auckland, Mangere 2 Ews",2022-04-09,0,NA,90.1,0,24,D
"Auckland, Mangere 2 Ews",2022-04-10,0,NA,91.9,0,24,D
"Auckland, Mangere 2 Ews",2022-04-11,0,NA,93.7,0,24,D
"Auckland, Mangere 2 Ews",2022-04-12,0.2,NA,95.3,0,24,D
"Auckland, Mangere 2 Ews",2022-04-13,5,NA,92,0,24,D
"Auckland, Mangere 2 Ews",2022-04-14,0,NA,93.8,0,24,D
"Auckland, Mangere 2 Ews",2022-04-15,0,NA,95.5,0,24,D
"Auckland, Mangere 2 Ews",2022-04-16,0,NA,97.2,0,24,D
"Auckland, Mangere 2 Ews",2022-04-17,0,NA,98.9,0,24,D
"Auckland, Mangere 2 Ews",2022-04-18,0.8,NA,99.6,0,24,D
"Auckland, Mangere 2 Ews",2022-04-19,2,NA,99.2,0,24,D
"Auckland, Mangere 2 Ews",2022-04-20,0,NA,100.8,0,24,D
"Auckland, Mangere 2 Ews",2022-04-21,1.8,NA,100.5,0,24,D
"Auckland, Mangere 2 Ews",2022-04-22,0.2,NA,101.8,0,24,D
"Auckland, Mangere 2 Ews",2022-04-23,2.2,NA,101.1,0,24,D
"Auckland, Mangere 2 Ews",2022-04-24,0.8,NA,101.9,0,24,D
"Auckland, Mangere 2 Ews",2022-04-25,3,NA,100.4,0,24,D
"Auckland, Mangere 2 Ews",2022-04-26,0,NA,101.9,0,24,D
"Auckland, Mangere 2 Ews",2022-04-27,0.2,NA,103.2,0,24,D
"Auckland, Mangere 2 Ews",2022-04-28,0,NA,104.6,0,24,D
"Auckland, Mangere 2 Ews",2022-04-29,0,NA,106.1,0,24,D
"Auckland, Mangere 2 Ews",2022-04-30,0,NA,107.4,0,24,D
"Auckland, Mangere 2 Ews",2022-05-01,2,NA,106.7,0,24,D
"Auckland, Mangere 2 Ews",2022-05-02,0,NA,107.4,0,24,D
"Auckland, Mangere 2 Ews",2022-05-03,0,NA,108.1,0,24,D
"Auckland, Mangere 2 Ews",2022-05-04,0,NA,108.8,0,24,D
"Auckland, Mangere 2 Ews",2022-05-05,0.2,NA,109.3,0,24,D
"Auckland, Mangere 2 Ews",2022-05-06,0,NA,110,0,24,D
"Auckland, Mangere 2 Ews",2022-05-07,0,NA,110.6,0,24,D
"Auckland, Mangere 2 Ews",2022-05-08,0,NA,111.3,0,24,D
"Auckland, Mangere 2 Ews",2022-05-09,0,NA,111.9,0,24,D
"Auckland, Mangere 2 Ews",2022-05-10,6.4,NA,106.1,0,24,D
"Auckland, Mangere 2 Ews",2022-05-11,0,NA,106.9,0,24,D
"Auckland, Mangere 2 Ews",2022-05-12,0,NA,107.6,0,24,D
"Auckland, Mangere 2 Ews",2022-05-13,0,NA,108.3,0,24,D
"Auckland, Mangere 2 Ews",2022-05-14,0,NA,108.9,0,24,D
"Auckland, Mangere 2 Ews",2022-05-15,0,NA,109.6,0,24,D
"Auckland, Mangere 2 Ews",2022-05-16,0,NA,110.3,0,24,D
"Auckland, Mangere 2 Ews",2022-05-17,0.2,NA,110.7,0,24,D
"Auckland, Mangere 2 Ews",2022-05-18,1.2,NA,110.2,0,24,D
"Auckland, Mangere 2 Ews",2022-05-19,0,NA,110.8,0,24,D
"Auckland, Mangere 2 Ews",2022-05-20,9.6,NA,101.9,0,24,D
"Auckland, Mangere 2 Ews",2022-05-21,3.6,NA,99.1,0,24,D
"Auckland, Mangere 2 Ews",2022-05-22,2.4,NA,97.5,0,24,D
"Auckland, Mangere 2 Ews",2022-05-23,4.2,NA,94.2,0,24,D
"Auckland, Mangere 2 Ews",2022-05-24,0,NA,95.1,0,24,D
"Auckland, Mangere 2 Ews",2022-05-25,0,NA,96,0,24,D
"Auckland, Mangere 2 Ews",2022-05-26,1.4,NA,95.5,0,24,D
"Auckland, Mangere 2 Ews",2022-05-27,0,NA,96.4,0,24,D
"Auckland, Mangere 2 Ews",2022-05-28,0,NA,97.3,0,24,D
"Auckland, Mangere 2 Ews",2022-05-29,1.2,NA,96.9,0,24,D
"Auckland, Mangere 2 Ews",2022-05-30,16.6,NA,81.2,0,24,D
"Auckland, Mangere 2 Ews",2022-05-31,12,NA,70.3,0,24,D
"Auckland, Mangere 2 Ews",2022-06-01,9.8,NA,61.7,0,24,D
"Auckland, Mangere 2 Ews",2022-06-02,0,NA,62.6,0,24,D
"Auckland, Mangere 2 Ews",2022-06-03,17,NA,46.5,0,24,D
"Auckland, Mangere 2 Ews",2022-06-04,2.2,NA,45.2,0,24,D
"Auckland, Mangere 2 Ews",2022-06-05,0,NA,46.1,0,24,D
"Auckland, Mangere 2 Ews",2022-06-06,19.8,NA,27.2,0,24,D
"Auckland, Mangere 2 Ews",2022-06-07,2,NA,26.1,0,24,D
"Auckland, Mangere 2 Ews",2022-06-08,3.6,NA,23.3,0,24,D
"Auckland, Mangere 2 Ews",2022-06-09,1.6,NA,22.6,0,24,D
"Auckland, Mangere 2 Ews",2022-06-10,2.4,NA,21.1,0,24,D
"Auckland, Mangere 2 Ews",2022-06-11,15.4,NA,6.6,0,24,D
"Auckland, Mangere 2 Ews",2022-06-12,23.6,NA,0,16.1,24,D
"Auckland, Mangere 2 Ews",2022-06-13,12,NA,0,11.1,24,D
"Auckland, Mangere 2 Ews",2022-06-14,10.6,NA,0,9.7,24,D
"Auckland, Mangere 2 Ews",2022-06-15,2.4,NA,0,1.5,24,D
"Auckland, Mangere 2 Ews",2022-06-16,1.8,NA,0,0.9,24,D
"Auckland, Mangere 2 Ews",2022-06-17,0.2,NA,0.7,0,24,D
"Auckland, Mangere 2 Ews",2022-06-18,0,NA,1.6,0,24,D
"Auckland, Mangere 2 Ews",2022-06-19,8,NA,0,5.5,24,D
"Auckland, Mangere 2 Ews",2022-06-20,0,NA,0.9,0,24,D
"Auckland, Mangere 2 Ews",2022-06-21,0,NA,1.8,0,24,D
"Auckland, Mangere 2 Ews",2022-06-22,0,NA,2.7,0,24,D
"Auckland, Mangere 2 Ews",2022-06-23,0,NA,3.5,0,24,D
"Auckland, Mangere 2 Ews",2022-06-24,0,NA,4.4,0,24,D
"Auckland, Mangere 2 Ews",2022-06-25,14.4,NA,0,9.1,24,D
"Auckland, Mangere 2 Ews",2022-06-26,0.8,NA,0.1,0,24,D
"Auckland, Mangere 2 Ews",2022-06-27,0.4,NA,0.6,0,24,D
"Auckland, Mangere 2 Ews",2022-06-28,0,NA,1.5,0,24,D
"Auckland, Mangere 2 Ews",2022-06-29,1,NA,1.3,0,24,D
"Auckland, Mangere 2 Ews",2022-06-30,8.6,NA,0,6.4,24,D
"Auckland, Mangere 2 Ews",2022-07-01,0.4,NA,0.5,0,24,D
"Auckland, Mangere 2 Ews",2022-07-02,0,NA,1.4,0,24,D
"Auckland, Mangere 2 Ews",2022-07-03,1.4,NA,1,0,24,D
"Auckland, Mangere 2 Ews",2022-07-04,0.6,NA,1.3,0,24,D
"Auckland, Mangere 2 Ews",2022-07-05,0,NA,2.3,0,24,D
"Auckland, Mangere 2 Ews",2022-07-06,29.6,NA,0,26.4,24,D
"Auckland, Mangere 2 Ews",2022-07-07,0,NA,1,0,24,D
"Auckland, Mangere 2 Ews",2022-07-08,28,NA,0,26.1,24,D
"Auckland, Mangere 2 Ews",2022-07-09,25.6,NA,0,24.6,24,D
"Auckland, Mangere 2 Ews",2022-07-10,0,NA,1,0,24,D
"Auckland, Mangere 2 Ews",2022-07-11,0,NA,1.9,0,24,D
"Auckland, Mangere 2 Ews",2022-07-12,55.6,NA,0,52.7,24,D
"Auckland, Mangere 2 Ews",2022-07-13,5.8,NA,0,4.8,24,D
"Auckland, Mangere 2 Ews",2022-07-14,4,NA,0,3,24,D
"Auckland, Mangere 2 Ews",2022-07-15,13,NA,0,12,24,D
"Auckland, Mangere 2 Ews",2022-07-16,0,NA,1,0,24,D
"Auckland, Mangere 2 Ews",2022-07-17,5,NA,0,3.1,24,D
"Auckland, Mangere 2 Ews",2022-07-18,0,NA,1,0,24,D
"Auckland, Mangere 2 Ews",2022-07-19,2.6,NA,0,0.7,24,D
"Auckland, Mangere 2 Ews",2022-07-20,11.2,NA,0,10.2,24,D
"Auckland, Mangere 2 Ews",2022-07-21,10.6,NA,0,9.6,24,D
"Auckland, Mangere 2 Ews",2022-07-22,2.8,NA,0,1.8,24,D
"Auckland, Mangere 2 Ews",2022-07-23,0,NA,1,0,24,D
"Auckland, Mangere 2 Ews",2022-07-24,0,NA,1.9,0,24,D
"Auckland, Mangere 2 Ews",2022-07-25,11.8,NA,0,8.9,24,D
"Auckland, Mangere 2 Ews",2022-07-26,25,NA,0,24,24,D
"Auckland, Mangere 2 Ews",2022-07-27,10.4,NA,0,9.4,24,D
"Auckland, Mangere 2 Ews",2022-07-28,2.6,NA,0,1.6,24,D
"Auckland, Mangere 2 Ews",2022-07-29,5,NA,0,4,24,D
"Auckland, Mangere 2 Ews",2022-07-30,0.2,NA,0.8,0,24,D
"Auckland, Mangere 2 Ews",2022-07-31,4.2,NA,0,2.5,24,D
"Auckland, Mangere 2 Ews",2022-08-01,1.6,NA,0,0.6,24,D
"Auckland, Mangere 2 Ews",2022-08-02,0,NA,1.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-03,0,NA,2.8,0,24,D
"Auckland, Mangere 2 Ews",2022-08-04,0.2,NA,4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-05,0,NA,5.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-06,0.2,NA,6.6,0,24,D
"Auckland, Mangere 2 Ews",2022-08-07,0.8,NA,7.2,0,24,D
"Auckland, Mangere 2 Ews",2022-08-08,26.2,NA,0,17.6,24,D
"Auckland, Mangere 2 Ews",2022-08-09,10.6,NA,0,9.2,24,D
"Auckland, Mangere 2 Ews",2022-08-10,0.6,NA,0.8,0,24,D
"Auckland, Mangere 2 Ews",2022-08-11,3.4,NA,0,1.2,24,D
"Auckland, Mangere 2 Ews",2022-08-12,0,NA,1.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-13,1,NA,1.8,0,24,D
"Auckland, Mangere 2 Ews",2022-08-14,0.4,NA,2.8,0,24,D
"Auckland, Mangere 2 Ews",2022-08-15,0,NA,4.2,0,24,D
"Auckland, Mangere 2 Ews",2022-08-16,0.2,NA,5.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-17,2.2,NA,4.6,0,24,D
"Auckland, Mangere 2 Ews",2022-08-18,20,NA,0,14,24,D
"Auckland, Mangere 2 Ews",2022-08-19,31,NA,0,29.6,24,D
"Auckland, Mangere 2 Ews",2022-08-20,4,NA,0,2.6,24,D
"Auckland, Mangere 2 Ews",2022-08-21,0,NA,1.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-22,1.4,NA,1.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-23,7.2,NA,0,4.4,24,D
"Auckland, Mangere 2 Ews",2022-08-24,1.4,NA,0,0,24,D
"Auckland, Mangere 2 Ews",2022-08-25,0,NA,1.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-26,29.4,NA,0,26.6,24,D
"Auckland, Mangere 2 Ews",2022-08-27,1.6,NA,0,0.2,24,D
"Auckland, Mangere 2 Ews",2022-08-28,0,NA,1.4,0,24,D
"Auckland, Mangere 2 Ews",2022-08-29,0,NA,2.8,0,24,D
"Auckland, Mangere 2 Ews",2022-08-30,0,NA,4.2,0,24,D
"Auckland, Mangere 2 Ews",2022-08-31,0,NA,5.6,0,24,D
"Auckland, Mangere 2 Ews",2022-09-01,0,NA,7,0,24,D
"Auckland, Mangere 2 Ews",2022-09-02,0,NA,9.2,0,24,D
"Auckland, Mangere 2 Ews",2022-09-03,0,NA,11.4,0,24,D
"Auckland, Mangere 2 Ews",2022-09-04,2.6,NA,11,0,24,D
"Auckland, Mangere 2 Ews",2022-09-05,1.8,NA,11.4,0,24,D
"Auckland, Mangere 2 Ews",2022-09-06,47.6,NA,0,34,24,D
"Auckland, Mangere 2 Ews",2022-09-07,0,NA,2.2,0,24,D
"Auckland, Mangere 2 Ews",2022-09-08,0,NA,4.4,0,24,D
"Auckland, Mangere 2 Ews",2022-09-09,0,NA,6.6,0,24,D
"Auckland, Mangere 2 Ews",2022-09-10,0,NA,8.8,0,24,D
"Auckland, Mangere 2 Ews",2022-09-11,0,NA,11,0,24,D
"Auckland, Mangere 2 Ews",2022-09-12,14.4,NA,0,1.2,24,D
"Auckland, Mangere 2 Ews",2022-09-13,2,NA,0.2,0,24,D
"Auckland, Mangere 2 Ews",2022-09-14,0.6,NA,1.8,0,24,D
"Auckland, Mangere 2 Ews",2022-09-15,0.2,NA,3.8,0,24,D
"Auckland, Mangere 2 Ews",2022-09-16,0,NA,6,0,24,D
"Auckland, Mangere 2 Ews",2022-09-17,0,NA,8.2,0,24,D
"Auckland, Mangere 2 Ews",2022-09-18,0,NA,10.4,0,24,D
"Auckland, Mangere 2 Ews",2022-09-19,0,NA,12.6,0,24,D
"Auckland, Mangere 2 Ews",2022-09-20,3.2,NA,11.6,0,24,D
"Auckland, Mangere 2 Ews",2022-09-21,3.4,NA,10.4,0,24,D
"Auckland, Mangere 2 Ews",2022-09-22,0,NA,12.6,0,24,D
"Auckland, Mangere 2 Ews",2022-09-23,4.8,NA,10,0,24,D
"Auckland, Mangere 2 Ews",2022-09-24,0.8,NA,11.4,0,24,D
"Auckland, Mangere 2 Ews",2022-09-25,0,NA,13.6,0,24,D
"Auckland, Mangere 2 Ews",2022-09-26,0,NA,15.9,0,24,D
"Auckland, Mangere 2 Ews",2022-09-27,0.2,NA,17.9,0,24,D
"Auckland, Mangere 2 Ews",2022-09-28,0,NA,20.1,0,24,D
"Auckland, Motat Ews",2021-09-13,0,NA,6.1,0,24,D
"Auckland, Motat Ews",2021-09-14,0,NA,8.2,0,24,D
"Auckland, Motat Ews",2021-09-15,1.6,NA,8.7,0,24,D
"Auckland, Motat Ews",2021-09-16,19,NA,0,8.1,24,D
"Auckland, Motat Ews",2021-09-17,22.8,NA,0,20.7,24,D
"Auckland, Motat Ews",2021-09-18,0,NA,2.1,0,24,D
"Auckland, Motat Ews",2021-09-19,0,NA,4.3,0,24,D
"Auckland, Motat Ews",2021-09-20,1.2,NA,5.2,0,24,D
"Auckland, Motat Ews",2021-09-21,0,NA,7.3,0,24,D
"Auckland, Motat Ews",2021-09-22,0,NA,9.5,0,24,D
"Auckland, Motat Ews",2021-09-23,44.2,NA,0,32.6,24,D
"Auckland, Motat Ews",2021-09-24,5.6,NA,0,3.5,24,D
"Auckland, Motat Ews",2021-09-25,0,NA,2.1,0,24,D
"Auckland, Motat Ews",2021-09-26,2.2,NA,2.1,0,24,D
"Auckland, Motat Ews",2021-09-27,1,NA,3.2,0,24,D
"Auckland, Motat Ews",2021-09-28,0,NA,5.3,0,24,D
"Auckland, Motat Ews",2021-09-29,0,NA,7.5,0,24,D
"Auckland, Motat Ews",2021-09-30,1.4,NA,8.2,0,24,D
"Auckland, Motat Ews",2021-10-01,4.4,NA,6,0,24,D
"Auckland, Motat Ews",2021-10-02,0,NA,8.9,0,24,D
"Auckland, Motat Ews",2021-10-03,0,NA,11.9,0,24,D
"Auckland, Motat Ews",2021-10-04,2.6,NA,12.2,0,24,D
"Auckland, Motat Ews",2021-10-05,0.2,NA,15,0,24,D
"Auckland, Motat Ews",2021-10-06,0.2,NA,17.7,0,24,D
"Auckland, Motat Ews",2021-10-07,0.6,NA,20.1,0,24,D
"Auckland, Motat Ews",2021-10-08,19.8,NA,3.3,0,24,D
"Auckland, Motat Ews",2021-10-09,0.2,NA,6,0,24,D
"Auckland, Motat Ews",2021-10-10,0.6,NA,8.4,0,24,D
"Auckland, Motat Ews",2021-10-11,0,NA,11.3,0,24,D
"Auckland, Motat Ews",2021-10-12,10.6,NA,3.7,0,24,D
"Auckland, Motat Ews",2021-10-13,5,NA,1.7,0,24,D
"Auckland, Motat Ews",2021-10-14,0.4,NA,4.2,0,24,D
"Auckland, Motat Ews",2021-10-15,0,NA,7.2,0,24,D
"Auckland, Motat Ews",2021-10-16,0,NA,10.1,0,24,D
"Auckland, Motat Ews",2021-10-17,0,NA,13.1,0,24,D
"Auckland, Motat Ews",2021-10-18,40,NA,0,24,24,D
"Auckland, Motat Ews",2021-10-19,0,NA,3,0,24,D
"Auckland, Motat Ews",2021-10-20,0,NA,5.9,0,24,D
"Auckland, Motat Ews",2021-10-21,0,NA,8.9,0,24,D
"Auckland, Motat Ews",2021-10-22,5.4,NA,6.4,0,24,D
"Auckland, Motat Ews",2021-10-23,2.2,NA,7.2,0,24,D
"Auckland, Motat Ews",2021-10-24,8.4,NA,1.7,0,24,D
"Auckland, Motat Ews",2021-10-25,13.6,NA,0,8.9,24,D
"Auckland, Motat Ews",2021-10-26,0.2,NA,2.8,0,24,D
"Auckland, Motat Ews",2021-10-27,0,NA,5.7,0,24,D
"Auckland, Motat Ews",2021-10-28,5.4,NA,3.3,0,24,D
"Auckland, Motat Ews",2021-10-29,10,NA,0,3.8,24,D
"Auckland, Motat Ews",2021-10-30,2.4,NA,0.6,0,24,D
"Auckland, Motat Ews",2021-10-31,11.8,NA,0,8.3,24,D
"Auckland, Motat Ews",2021-11-01,0,NA,3,0,24,D
"Auckland, Motat Ews",2021-11-02,0,NA,7.1,0,24,D
"Auckland, Motat Ews",2021-11-03,0,NA,11.2,0,24,D
"Auckland, Motat Ews",2021-11-04,3,NA,12.3,0,24,D
"Auckland, Motat Ews",2021-11-05,0,NA,16.4,0,24,D
"Auckland, Motat Ews",2021-11-06,0,NA,20.5,0,24,D
"Auckland, Motat Ews",2021-11-07,0.2,NA,24.4,0,24,D
"Auckland, Motat Ews",2021-11-08,0,NA,28.5,0,24,D
"Auckland, Motat Ews",2021-11-09,0,NA,32.6,0,24,D
"Auckland, Motat Ews",2021-11-10,0,NA,36.7,0,24,D
"Auckland, Motat Ews",2021-11-11,0,NA,40.8,0,24,D
"Auckland, Motat Ews",2021-11-12,0,NA,44.9,0,24,D
"Auckland, Motat Ews",2021-11-13,9.2,NA,39.8,0,24,D
"Auckland, Motat Ews",2021-11-14,16.4,NA,27.5,0,24,D
"Auckland, Motat Ews",2021-11-15,1.8,NA,29.8,0,24,D
"Auckland, Motat Ews",2021-11-16,0,NA,33.9,0,24,D
"Auckland, Motat Ews",2021-11-17,0,NA,38,0,24,D
"Auckland, Motat Ews",2021-11-18,2.2,NA,39.9,0,24,D
