Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Leigh 2 Ews,18/02/2022,0,-,78.7,0,24,D
Pukekohe Ews,18/02/2022,0,-,107.5,0,24,D
Reefton Ews,18/02/2022,0,-,15.6,0,24,D
Warkworth Ews,18/02/2022,0,-,103.2,0,24,D
Auckland Aero,19/02/2022,0.8,-,118.9,0,24,D
"Auckland, Henderson North",19/02/2022,0.1,-,100.9,0,24,D
"Auckland, Mangere 2 Ews",19/02/2022,2.8,-,113,0,24,D
"Auckland, Motat Ews",19/02/2022,4.8,-,112.8,0,24,D
"Auckland, North Shore Albany Ews",19/02/2022,4.4,-,110.8,0,24,D
"Auckland, Whenuapai Aws",19/02/2022,0.7,-,110.9,0,24,D
Leigh 2 Ews,19/02/2022,0,-,83.3,0,24,D
Pukekohe Ews,19/02/2022,0,-,109.9,0,24,D
Reefton Ews,19/02/2022,0,-,18.9,0,24,D
Warkworth Ews,19/02/2022,0,-,106.2,0,24,D
Auckland Aero,20/02/2022,0.2,-,120.8,0,24,D
"Auckland, Henderson North",20/02/2022,0,-,103.8,0,24,D
"Auckland, Mangere 2 Ews",20/02/2022,0,-,115.2,0,24,D
"Auckland, Motat Ews",20/02/2022,0,-,115,0,24,D
"Auckland, North Shore Albany Ews",20/02/2022,0,-,112.9,0,24,D
"Auckland, Whenuapai Aws",20/02/2022,0,-,113.1,0,24,D
Leigh 2 Ews,20/02/2022,0,-,87.7,0,24,D
Pukekohe Ews,20/02/2022,0,-,112.1,0,24,D
Reefton Ews,20/02/2022,21,-,1.3,0,24,D
Warkworth Ews,20/02/2022,0,-,109.1,0,24,D
Auckland Aero,21/02/2022,0,-,122.8,0,24,D
"Auckland, Henderson North",21/02/2022,0,-,106.5,0,24,D
"Auckland, Mangere 2 Ews",21/02/2022,0,-,117.3,0,24,D
"Auckland, Motat Ews",21/02/2022,0,-,117.1,0,24,D
"Auckland, North Shore Albany Ews",21/02/2022,0,-,114.9,0,24,D
"Auckland, Whenuapai Aws",21/02/2022,0,-,115.1,0,24,D
Leigh 2 Ews,21/02/2022,0,-,91.7,0,24,D
Pukekohe Ews,21/02/2022,0,-,114.2,0,24,D
Reefton Ews,21/02/2022,0,-,4.6,0,24,D
Warkworth Ews,21/02/2022,0.6,-,111.1,0,24,D
Auckland Aero,22/02/2022,0,-,124.6,0,24,D
"Auckland, Henderson North",22/02/2022,0,-,109.1,0,24,D
"Auckland, Mangere 2 Ews",22/02/2022,0,-,119.3,0,24,D
"Auckland, Motat Ews",22/02/2022,0,-,119.1,0,24,D
"Auckland, North Shore Albany Ews",22/02/2022,3.4,-,113.5,0,24,D
"Auckland, Whenuapai Aws",22/02/2022,0.1,-,116.9,0,24,D
Leigh 2 Ews,22/02/2022,0,-,95.5,0,24,D
Pukekohe Ews,22/02/2022,0,-,116.1,0,24,D
Reefton Ews,22/02/2022,0,-,8,0,24,D
Warkworth Ews,22/02/2022,0,-,113.6,0,24,D
Auckland Aero,23/02/2022,0,-,126.3,0,24,D
"Auckland, Henderson North",23/02/2022,0,-,111.5,0,24,D
"Auckland, Mangere 2 Ews",23/02/2022,0,-,121.1,0,24,D
"Auckland, Motat Ews",23/02/2022,0,-,120.9,0,24,D
"Auckland, North Shore Albany Ews",23/02/2022,0,-,115.5,0,24,D
"Auckland, Whenuapai Aws",23/02/2022,0,-,118.7,0,24,D
Leigh 2 Ews,23/02/2022,0,-,99.1,0,24,D
Pukekohe Ews,23/02/2022,0,-,118,0,24,D
Reefton Ews,23/02/2022,0,-,11.3,0,24,D
Warkworth Ews,23/02/2022,0,-,116,0,24,D
Auckland Aero,24/02/2022,0,-,127.9,0,24,D
"Auckland, Henderson North",24/02/2022,0,-,113.8,0,24,D
"Auckland, Mangere 2 Ews",24/02/2022,0,-,122.9,0,24,D
"Auckland, Motat Ews",24/02/2022,0.2,-,122.4,0,24,D
"Auckland, North Shore Albany Ews",24/02/2022,0.6,-,116.8,0,24,D
"Auckland, Whenuapai Aws",24/02/2022,3.5,-,116.9,0,24,D
Leigh 2 Ews,24/02/2022,1.2,-,101.2,0,24,D
Pukekohe Ews,24/02/2022,0.6,-,119.2,0,24,D
Reefton Ews,24/02/2022,1.2,-,13.5,0,24,D
Warkworth Ews,24/02/2022,2.6,-,115.6,0,24,D
Auckland Aero,25/02/2022,0,-,129.4,0,24,D
"Auckland, Henderson North",25/02/2022,3.9,-,112.1,0,24,D
"Auckland, Mangere 2 Ews",25/02/2022,0,-,124.5,0,24,D
"Auckland, Motat Ews",25/02/2022,2.8,-,121.3,0,24,D
"Auckland, North Shore Albany Ews",25/02/2022,0,-,118.6,0,24,D
"Auckland, Whenuapai Aws",25/02/2022,5.6,-,113.1,0,24,D
Leigh 2 Ews,25/02/2022,0,-,104.4,0,24,D
Pukekohe Ews,25/02/2022,0.8,-,120.1,0,24,D
Reefton Ews,25/02/2022,0,-,16.8,0,24,D
Warkworth Ews,25/02/2022,0,-,117.9,0,24,D
Auckland Aero,26/02/2022,0,-,130.7,0,24,D
"Auckland, Henderson North",26/02/2022,0,-,114.3,0,24,D
"Auckland, Mangere 2 Ews",26/02/2022,0,-,126.1,0,24,D
"Auckland, Motat Ews",26/02/2022,0,-,123,0,24,D
"Auckland, North Shore Albany Ews",26/02/2022,0,-,120.3,0,24,D
"Auckland, Whenuapai Aws",26/02/2022,0,-,115.2,0,24,D
Leigh 2 Ews,26/02/2022,0,-,107.3,0,24,D
Pukekohe Ews,26/02/2022,0,-,121.7,0,24,D
Reefton Ews,26/02/2022,0,-,20.2,0,24,D
Warkworth Ews,26/02/2022,0,-,119.9,0,24,D
Auckland Aero,27/02/2022,0,-,132,0,24,D
"Auckland, Henderson North",27/02/2022,0.3,-,116.1,0,24,D
"Auckland, Mangere 2 Ews",27/02/2022,0,-,127.5,0,24,D
"Auckland, Motat Ews",27/02/2022,0,-,124.6,0,24,D
"Auckland, North Shore Albany Ews",27/02/2022,0,-,121.9,0,24,D
"Auckland, Whenuapai Aws",27/02/2022,0,-,117.1,0,24,D
Leigh 2 Ews,27/02/2022,0,-,110.1,0,24,D
Pukekohe Ews,27/02/2022,0,-,123.3,0,24,D
Reefton Ews,27/02/2022,0,-,23.5,0,24,D
Warkworth Ews,27/02/2022,0,-,121.9,0,24,D
Auckland Aero,28/02/2022,0,-,133.2,0,24,D
"Auckland, Henderson North",28/02/2022,0.2,-,117.9,0,24,D
"Auckland, Mangere 2 Ews",28/02/2022,0,-,128.9,0,24,D
"Auckland, Motat Ews",28/02/2022,0,-,126.1,0,24,D
"Auckland, North Shore Albany Ews",28/02/2022,0.2,-,123.3,0,24,D
"Auckland, Whenuapai Aws",28/02/2022,0,-,118.9,0,24,D
Leigh 2 Ews,28/02/2022,1.8,-,110.9,0,24,D
Pukekohe Ews,28/02/2022,0,-,124.7,0,24,D
Reefton Ews,28/02/2022,0,-,26.9,0,24,D
Warkworth Ews,28/02/2022,1.4,-,122.3,0,24,D
Auckland Aero,1/3/2022,0,-,134.3,0,24,D
"Auckland, Henderson North",1/3/2022,0,-,119.8,0,24,D
"Auckland, Mangere 2 Ews",1/3/2022,0,-,130.1,0,24,D
"Auckland, Motat Ews",1/3/2022,0,-,127.5,0,24,D
"Auckland, North Shore Albany Ews",1/3/2022,0,-,124.7,0,24,D
"Auckland, Whenuapai Aws",1/3/2022,0,-,120.6,0,24,D
Leigh 2 Ews,1/3/2022,0,-,113.4,0,24,D
Pukekohe Ews,1/3/2022,0,-,126.1,0,24,D
Reefton Ews,1/3/2022,0,-,30.2,0,24,D
Warkworth Ews,1/3/2022,0,-,124.1,0,24,D
Auckland Aero,2/3/2022,0,-,135.2,0,24,D
"Auckland, Henderson North",2/3/2022,0,-,121.4,0,24,D
"Auckland, Mangere 2 Ews",2/3/2022,0,-,131.2,0,24,D
"Auckland, Motat Ews",2/3/2022,0,-,128.6,0,24,D
"Auckland, North Shore Albany Ews",2/3/2022,0,-,126,0,24,D
"Auckland, Whenuapai Aws",2/3/2022,0,-,122,0,24,D
Leigh 2 Ews,2/3/2022,0,-,115.7,0,24,D
Pukekohe Ews,2/3/2022,0,-,127.4,0,24,D
Reefton Ews,2/3/2022,0,-,33.4,0,24,D
Warkworth Ews,2/3/2022,0,-,125.7,0,24,D
Auckland Aero,3/3/2022,0,-,136,0,24,D
"Auckland, Henderson North",3/3/2022,0,-,122.8,0,24,D
"Auckland, Mangere 2 Ews",3/3/2022,0,-,132.1,0,24,D
"Auckland, Motat Ews",3/3/2022,0,-,129.7,0,24,D
"Auckland, North Shore Albany Ews",3/3/2022,0,-,127.2,0,24,D
"Auckland, Whenuapai Aws",3/3/2022,0,-,123.4,0,24,D
Leigh 2 Ews,3/3/2022,0.4,-,117.4,0,24,D
Pukekohe Ews,3/3/2022,0,-,128.7,0,24,D
Reefton Ews,3/3/2022,0,-,36.5,0,24,D
Warkworth Ews,3/3/2022,0.4,-,126.8,0,24,D
Auckland Aero,4/3/2022,0,-,136.8,0,24,D
"Auckland, Henderson North",4/3/2022,0,-,124.2,0,24,D
"Auckland, Mangere 2 Ews",4/3/2022,0,-,133.1,0,24,D
"Auckland, Motat Ews",4/3/2022,0,-,130.8,0,24,D
"Auckland, North Shore Albany Ews",4/3/2022,1,-,127.3,0,24,D
"Auckland, Whenuapai Aws",4/3/2022,0.7,-,124,0,24,D
Leigh 2 Ews,4/3/2022,0,-,119.4,0,24,D
Pukekohe Ews,4/3/2022,0,-,129.9,0,24,D
Reefton Ews,4/3/2022,0,-,39.7,0,24,D
Warkworth Ews,4/3/2022,0,-,128.2,0,24,D
Auckland Aero,5/3/2022,0,-,137.5,0,24,D
"Auckland, Henderson North",5/3/2022,0.1,-,125.4,0,24,D
"Auckland, Mangere 2 Ews",5/3/2022,0,-,134,0,24,D
"Auckland, Motat Ews",5/3/2022,0,-,131.7,0,24,D
"Auckland, North Shore Albany Ews",5/3/2022,0,-,128.4,0,24,D
"Auckland, Whenuapai Aws",5/3/2022,0.2,-,125.1,0,24,D
Leigh 2 Ews,5/3/2022,0.2,-,121.1,0,24,D
Pukekohe Ews,5/3/2022,0,-,131,0,24,D
Reefton Ews,5/3/2022,0,-,42.8,0,24,D
Warkworth Ews,5/3/2022,0,-,129.6,0,24,D
Auckland Aero,6/3/2022,0,-,138.2,0,24,D
"Auckland, Henderson North",6/3/2022,0,-,126.7,0,24,D
"Auckland, Mangere 2 Ews",6/3/2022,0,-,134.8,0,24,D
"Auckland, Motat Ews",6/3/2022,0,-,132.7,0,24,D
"Auckland, North Shore Albany Ews",6/3/2022,0,-,129.4,0,24,D
"Auckland, Whenuapai Aws",6/3/2022,0,-,126.3,0,24,D
Leigh 2 Ews,6/3/2022,0,-,122.9,0,24,D
Pukekohe Ews,6/3/2022,0,-,132,0,24,D
Reefton Ews,6/3/2022,0,-,46,0,24,D
Warkworth Ews,6/3/2022,0,-,130.8,0,24,D
Auckland Aero,7/3/2022,0,-,138.9,0,24,D
"Auckland, Henderson North",7/3/2022,0,-,127.9,0,24,D
"Auckland, Mangere 2 Ews",7/3/2022,0,-,135.6,0,24,D
"Auckland, Motat Ews",7/3/2022,0,-,133.6,0,24,D
"Auckland, North Shore Albany Ews",7/3/2022,1.6,-,128.9,0,24,D
"Auckland, Whenuapai Aws",7/3/2022,1,-,126.5,0,24,D
Leigh 2 Ews,7/3/2022,0,-,124.5,0,24,D
Pukekohe Ews,7/3/2022,0,-,133,0,24,D
Reefton Ews,7/3/2022,0,-,49.2,0,24,D
Warkworth Ews,7/3/2022,1.4,-,130.6,0,24,D
Auckland Aero,8/3/2022,0,-,139.5,0,24,D
"Auckland, Henderson North",8/3/2022,0,-,129,0,24,D
"Auckland, Mangere 2 Ews",8/3/2022,0,-,136.3,0,24,D
"Auckland, Motat Ews",8/3/2022,0,-,134.4,0,24,D
"Auckland, North Shore Albany Ews",8/3/2022,0,-,129.9,0,24,D
"Auckland, Whenuapai Aws",8/3/2022,0,-,127.6,0,24,D
Leigh 2 Ews,8/3/2022,0,-,126.1,0,24,D
Pukekohe Ews,8/3/2022,0,-,134,0,24,D
Reefton Ews,8/3/2022,0,-,52.3,0,24,D
Warkworth Ews,8/3/2022,0.2,-,131.6,0,24,D
Auckland Aero,9/3/2022,0,-,140.1,0,24,D
"Auckland, Henderson North",9/3/2022,0,-,130.1,0,24,D
"Auckland, Mangere 2 Ews",9/3/2022,0,-,137.1,0,24,D
"Auckland, Motat Ews",9/3/2022,0,-,135.2,0,24,D
"Auckland, North Shore Albany Ews",9/3/2022,0.2,-,130.7,0,24,D
"Auckland, Whenuapai Aws",9/3/2022,0.6,-,128.1,0,24,D
Leigh 2 Ews,9/3/2022,1.2,-,126.4,0,24,D
Pukekohe Ews,9/3/2022,0,-,134.9,0,24,D
Reefton Ews,9/3/2022,0,-,55.5,0,24,D
Warkworth Ews,9/3/2022,0,-,132.7,0,24,D
Auckland Aero,10/3/2022,0,-,140.6,0,24,D
"Auckland, Henderson North",10/3/2022,0,-,131.1,0,24,D
"Auckland, Mangere 2 Ews",10/3/2022,0,-,137.7,0,24,D
"Auckland, Motat Ews",10/3/2022,0,-,135.9,0,24,D
"Auckland, North Shore Albany Ews",10/3/2022,0,-,131.6,0,24,D
"Auckland, Whenuapai Aws",10/3/2022,0,-,129.2,0,24,D
Leigh 2 Ews,10/3/2022,0.2,-,127.6,0,24,D
Pukekohe Ews,10/3/2022,0,-,135.7,0,24,D
Reefton Ews,10/3/2022,0,-,58.7,0,24,D
Warkworth Ews,10/3/2022,0,-,133.8,0,24,D
Auckland Aero,11/3/2022,0,-,141.1,0,24,D
"Auckland, Henderson North",11/3/2022,0.1,-,131.9,0,24,D
"Auckland, Mangere 2 Ews",11/3/2022,0,-,138.4,0,24,D
"Auckland, Motat Ews",11/3/2022,0,-,136.7,0,24,D
"Auckland, North Shore Albany Ews",11/3/2022,0,-,132.5,0,24,D
"Auckland, Whenuapai Aws",11/3/2022,0,-,130.2,0,24,D
Leigh 2 Ews,11/3/2022,0.2,-,128.8,0,24,D
Pukekohe Ews,11/3/2022,0,-,136.5,0,24,D
Reefton Ews,11/3/2022,0,-,61.8,0,24,D
Warkworth Ews,11/3/2022,0,-,134.8,0,24,D
Auckland Aero,12/3/2022,0,-,141.6,0,24,D
"Auckland, Henderson North",12/3/2022,0,-,132.9,0,24,D
"Auckland, Mangere 2 Ews",12/3/2022,0,-,139,0,24,D
"Auckland, Motat Ews",12/3/2022,0,-,137.3,0,24,D
"Auckland, North Shore Albany Ews",12/3/2022,0,-,133.4,0,24,D
"Auckland, Whenuapai Aws",12/3/2022,0,-,131.2,0,24,D
Leigh 2 Ews,12/3/2022,0,-,130.1,0,24,D
Pukekohe Ews,12/3/2022,0,-,137.3,0,24,D
Reefton Ews,12/3/2022,3.6,-,61.4,0,24,D
Warkworth Ews,12/3/2022,0,-,135.7,0,24,D
Auckland Aero,13/03/2022,0,-,142.1,0,24,D
"Auckland, Henderson North",13/03/2022,0,-,133.7,0,24,D
"Auckland, Mangere 2 Ews",13/03/2022,0,-,139.5,0,24,D
"Auckland, Motat Ews",13/03/2022,0,-,138,0,24,D
"Auckland, North Shore Albany Ews",13/03/2022,0,-,134.2,0,24,D
"Auckland, Whenuapai Aws",13/03/2022,0,-,132.1,0,24,D
Leigh 2 Ews,13/03/2022,0,-,131.3,0,24,D
Pukekohe Ews,13/03/2022,0,-,138,0,24,D
Reefton Ews,13/03/2022,0,-,64.5,0,24,D
Warkworth Ews,13/03/2022,0,-,136.6,0,24,D
Auckland Aero,14/03/2022,0,-,142.5,0,24,D
"Auckland, Henderson North",14/03/2022,0,-,134.6,0,24,D
"Auckland, Mangere 2 Ews",14/03/2022,0,-,140.1,0,24,D
"Auckland, Motat Ews",14/03/2022,0,-,138.6,0,24,D
"Auckland, North Shore Albany Ews",14/03/2022,0,-,135,0,24,D
"Auckland, Whenuapai Aws",14/03/2022,0,-,133,0,24,D
Leigh 2 Ews,14/03/2022,0,-,132.5,0,24,D
Pukekohe Ews,14/03/2022,0,-,138.6,0,24,D
Reefton Ews,14/03/2022,0,-,67.7,0,24,D
Warkworth Ews,14/03/2022,0,-,137.4,0,24,D
Auckland Aero,15/03/2022,0,-,143,0,24,D
"Auckland, Henderson North",15/03/2022,0,-,135.4,0,24,D
"Auckland, Mangere 2 Ews",15/03/2022,0,-,140.6,0,24,D
"Auckland, Motat Ews",15/03/2022,0,-,139.2,0,24,D
"Auckland, North Shore Albany Ews",15/03/2022,0,-,135.7,0,24,D
"Auckland, Whenuapai Aws",15/03/2022,0,-,133.8,0,24,D
Leigh 2 Ews,15/03/2022,0,-,133.6,0,24,D
Pukekohe Ews,15/03/2022,0,-,139.3,0,24,D
Reefton Ews,15/03/2022,0,-,70.9,0,24,D
Warkworth Ews,15/03/2022,0,-,138.2,0,24,D
Auckland Aero,16/03/2022,0,-,143.3,0,24,D
"Auckland, Henderson North",16/03/2022,0,-,136.1,0,24,D
"Auckland, Mangere 2 Ews",16/03/2022,0,-,141.1,0,24,D
"Auckland, Motat Ews",16/03/2022,0,-,139.7,0,24,D
"Auckland, North Shore Albany Ews",16/03/2022,0,-,136.4,0,24,D
"Auckland, Whenuapai Aws",16/03/2022,0,-,134.6,0,24,D
Leigh 2 Ews,16/03/2022,0,-,134.6,0,24,D
Pukekohe Ews,16/03/2022,0,-,139.9,0,24,D
Reefton Ews,16/03/2022,0,-,74,0,24,D
Warkworth Ews,16/03/2022,0.6,-,138.3,0,24,D
Auckland Aero,17/03/2022,0,-,143.7,0,24,D
"Auckland, Henderson North",17/03/2022,0,-,136.8,0,24,D
"Auckland, Mangere 2 Ews",17/03/2022,0,-,141.6,0,24,D
"Auckland, Motat Ews",17/03/2022,0,-,140.3,0,24,D
"Auckland, North Shore Albany Ews",17/03/2022,0,-,137.1,0,24,D
"Auckland, Whenuapai Aws",17/03/2022,0,-,135.4,0,24,D
Leigh 2 Ews,17/03/2022,0,-,135.5,0,24,D
Pukekohe Ews,17/03/2022,0,-,140.4,0,24,D
Reefton Ews,17/03/2022,0,-,77.2,0,24,D
Warkworth Ews,17/03/2022,0,-,139.1,0,24,D
Auckland Aero,18/03/2022,0,-,144.1,0,24,D
"Auckland, Henderson North",18/03/2022,0,-,137.5,0,24,D
"Auckland, Mangere 2 Ews",18/03/2022,0,-,142,0,24,D
"Auckland, Motat Ews",18/03/2022,0,-,140.8,0,24,D
"Auckland, North Shore Albany Ews",18/03/2022,0,-,137.7,0,24,D
"Auckland, Whenuapai Aws",18/03/2022,0,-,136.1,0,24,D
Leigh 2 Ews,18/03/2022,0,-,136.4,0,24,D
Pukekohe Ews,18/03/2022,0,-,141,0,24,D
Reefton Ews,18/03/2022,0,-,80.3,0,24,D
Warkworth Ews,18/03/2022,0,-,139.7,0,24,D
Auckland Aero,19/03/2022,25.2,-,119.2,0,24,D
"Auckland, Henderson North",19/03/2022,7.7,-,130.4,0,24,D
"Auckland, Mangere 2 Ews",19/03/2022,6.2,-,136.2,0,24,D
"Auckland, Motat Ews",19/03/2022,9.4,-,131.8,0,24,D
"Auckland, North Shore Albany Ews",19/03/2022,5.6,-,132.7,0,24,D
"Auckland, Whenuapai Aws",19/03/2022,6.1,-,130.7,0,24,D
Leigh 2 Ews,19/03/2022,58.8,-,78.5,0,24,D
Pukekohe Ews,19/03/2022,2,-,139.5,0,24,D
Reefton Ews,19/03/2022,0,-,83.2,0,24,D
Warkworth Ews,19/03/2022,11,-,129.4,0,24,D
Auckland Aero,20/03/2022,0.2,-,120.7,0,24,D
"Auckland, Henderson North",20/03/2022,0,-,131.4,0,24,D
"Auckland, Mangere 2 Ews",20/03/2022,1.4,-,135.5,0,24,D
"Auckland, Motat Ews",20/03/2022,0.4,-,132.4,0,24,D
"Auckland, North Shore Albany Ews",20/03/2022,0.2,-,133.4,0,24,D
"Auckland, Whenuapai Aws",20/03/2022,0.4,-,131.2,0,24,D
Leigh 2 Ews,20/03/2022,10.6,-,72.3,0,24,D
Pukekohe Ews,20/03/2022,0,-,140.1,0,24,D
Reefton Ews,20/03/2022,0,-,86,0,24,D
Warkworth Ews,20/03/2022,11.6,-,119,0,24,D
Auckland Aero,21/03/2022,28.6,-,93.7,0,24,D
"Auckland, Henderson North",21/03/2022,81.1,-,51.3,0,24,D
"Auckland, Mangere 2 Ews",21/03/2022,41,-,95.3,0,24,D
"Auckland, Motat Ews",21/03/2022,73.4,-,59.9,0,24,D
"Auckland, North Shore Albany Ews",21/03/2022,102.8,-,31.4,0,24,D
"Auckland, Whenuapai Aws",21/03/2022,92.7,-,39.4,0,24,D
Leigh 2 Ews,21/03/2022,64,-,12.9,0,24,D
Pukekohe Ews,21/03/2022,15.8,-,124.8,0,24,D
Reefton Ews,21/03/2022,1,-,87.7,0,24,D
Warkworth Ews,21/03/2022,107.2,-,13.7,0,24,D
Auckland Aero,22/03/2022,62.8,-,34.1,0,24,D
"Auckland, Henderson North",22/03/2022,3.9,-,51.2,0,24,D
"Auckland, Mangere 2 Ews",22/03/2022,53.4,-,44.7,0,24,D
"Auckland, Motat Ews",22/03/2022,19.8,-,43.9,0,24,D
"Auckland, North Shore Albany Ews",22/03/2022,16,-,19.1,0,24,D
"Auckland, Whenuapai Aws",22/03/2022,5,-,38.1,0,24,D
Leigh 2 Ews,22/03/2022,10.4,-,7.1,0,24,D
Pukekohe Ews,22/03/2022,47.2,-,79,0,24,D
Reefton Ews,22/03/2022,2.2,-,88.1,0,24,D
Warkworth Ews,22/03/2022,6.8,-,11.6,0,24,D
Auckland Aero,23/03/2022,3.4,-,34.8,0,24,D
"Auckland, Henderson North",23/03/2022,25,-,30,0,24,D
"Auckland, Mangere 2 Ews",23/03/2022,4.6,-,44.1,0,24,D
"Auckland, Motat Ews",23/03/2022,16,-,31.7,0,24,D
"Auckland, North Shore Albany Ews",23/03/2022,12.4,-,10.3,0,24,D
"Auckland, Whenuapai Aws",23/03/2022,1.6,-,40.2,0,24,D
Leigh 2 Ews,23/03/2022,0.6,-,11.1,0,24,D
Pukekohe Ews,23/03/2022,8.2,-,74.8,0,24,D
Reefton Ews,23/03/2022,15.8,-,74.9,0,24,D
Warkworth Ews,23/03/2022,17,-,0,0.8,24,D
Auckland Aero,24/03/2022,1.2,-,37.8,0,24,D
"Auckland, Henderson North",24/03/2022,1.7,-,32.1,0,24,D
"Auckland, Mangere 2 Ews",24/03/2022,0.2,-,47.8,0,24,D
"Auckland, Motat Ews",24/03/2022,1,-,34.5,0,24,D
"Auckland, North Shore Albany Ews",24/03/2022,1.4,-,12.6,0,24,D
"Auckland, Whenuapai Aws",24/03/2022,2.3,-,41.6,0,24,D
Leigh 2 Ews,24/03/2022,12.8,-,2.9,0,24,D
Reefton Ews,24/03/2022,1,-,77.1,0,24,D
Warkworth Ews,24/03/2022,16.6,-,0,12,24,D
Auckland Aero,25/03/2022,0,-,41.9,0,24,D
"Auckland, Henderson North",25/03/2022,0.4,-,35.6,0,24,D
"Auckland, Mangere 2 Ews",25/03/2022,1,-,50.7,0,24,D
"Auckland, Motat Ews",25/03/2022,0,-,38.3,0,24,D
"Auckland, North Shore Albany Ews",25/03/2022,0,-,16.3,0,24,D
"Auckland, Whenuapai Aws",25/03/2022,0.9,-,44.4,0,24,D
Leigh 2 Ews,25/03/2022,0.2,-,7.4,0,24,D
Reefton Ews,25/03/2022,0.2,-,80,0,24,D
Warkworth Ews,25/03/2022,1,-,3.6,0,24,D
Auckland Aero,26/03/2022,0,-,46.1,0,24,D
"Auckland, Henderson North",26/03/2022,0,-,39.4,0,24,D
"Auckland, Mangere 2 Ews",26/03/2022,0,-,54.6,0,24,D
"Auckland, Motat Ews",26/03/2022,0,-,42.2,0,24,D
"Auckland, North Shore Albany Ews",26/03/2022,0,-,20,0,24,D
"Auckland, Whenuapai Aws",26/03/2022,0,-,48.1,0,24,D
Leigh 2 Ews,26/03/2022,0,-,12,0,24,D
Reefton Ews,26/03/2022,0,-,82.9,0,24,D
Warkworth Ews,26/03/2022,0,-,8.2,0,24,D
Auckland Aero,27/03/2022,0,-,50.3,0,24,D
"Auckland, Henderson North",27/03/2022,0,-,43.2,0,24,D
"Auckland, Mangere 2 Ews",27/03/2022,0,-,58.5,0,24,D
"Auckland, Motat Ews",27/03/2022,0,-,46,0,24,D
"Auckland, North Shore Albany Ews",27/03/2022,0,-,23.7,0,24,D
"Auckland, Whenuapai Aws",27/03/2022,0,-,51.7,0,24,D
Leigh 2 Ews,27/03/2022,0,-,16.6,0,24,D
Reefton Ews,27/03/2022,0,-,85.8,0,24,D
Warkworth Ews,27/03/2022,0,-,12.9,0,24,D
Auckland Aero,28/03/2022,0,-,54.4,0,24,D
"Auckland, Henderson North",28/03/2022,0,-,47,0,24,D
"Auckland, Mangere 2 Ews",28/03/2022,0,-,62.4,0,24,D
"Auckland, Motat Ews",28/03/2022,0,-,49.8,0,24,D
"Auckland, North Shore Albany Ews",28/03/2022,0,-,27.3,0,24,D
"Auckland, Whenuapai Aws",28/03/2022,0,-,55.4,0,24,D
Leigh 2 Ews,28/03/2022,0,-,21.2,0,24,D
Reefton Ews,28/03/2022,0,-,88.5,0,24,D
Warkworth Ews,28/03/2022,0,-,17.5,0,24,D
Auckland Aero,29/03/2022,0,-,58.6,0,24,D
"Auckland, Henderson North",29/03/2022,0,-,50.8,0,24,D
"Auckland, Mangere 2 Ews",29/03/2022,0,-,66.3,0,24,D
"Auckland, Motat Ews",29/03/2022,0,-,53.6,0,24,D
"Auckland, North Shore Albany Ews",29/03/2022,0,-,31,0,24,D
"Auckland, Whenuapai Aws",29/03/2022,0,-,59.1,0,24,D
Leigh 2 Ews,29/03/2022,0,-,25.8,0,24,D
Reefton Ews,29/03/2022,0,-,91.1,0,24,D
Warkworth Ews,29/03/2022,0,-,22.1,0,24,D
Auckland Aero,30/03/2022,0,-,62.8,0,24,D
"Auckland, Henderson North",30/03/2022,0,-,54.7,0,24,D
"Auckland, Mangere 2 Ews",30/03/2022,0,-,70.2,0,24,D
"Auckland, Motat Ews",30/03/2022,0,-,57.5,0,24,D
"Auckland, North Shore Albany Ews",30/03/2022,0,-,34.7,0,24,D
"Auckland, Whenuapai Aws",30/03/2022,0,-,62.8,0,24,D
Leigh 2 Ews,30/03/2022,0,-,30.5,0,24,D
Reefton Ews,30/03/2022,0,-,93.5,0,24,D
Warkworth Ews,30/03/2022,0,-,26.7,0,24,D
Auckland Aero,31/03/2022,0,-,66.9,0,24,D
"Auckland, Henderson North",31/03/2022,0,-,58.5,0,24,D
"Auckland, Mangere 2 Ews",31/03/2022,0,-,74.1,0,24,D
"Auckland, Motat Ews",31/03/2022,0,-,61.3,0,24,D
"Auckland, North Shore Albany Ews",31/03/2022,0,-,38.4,0,24,D
"Auckland, Whenuapai Aws",31/03/2022,0,-,66.5,0,24,D
Leigh 2 Ews,31/03/2022,0,-,35.1,0,24,D
Pukekohe Ews,31/03/2022,0,-,-,-,24,D
Reefton Ews,31/03/2022,0,-,95.9,0,24,D
Warkworth Ews,31/03/2022,0,-,31.3,0,24,D
Auckland Aero,1/4/2022,0,-,71.1,0,24,D
"Auckland, Henderson North",1/4/2022,0,-,62.3,0,24,D
"Auckland, Mangere 2 Ews",1/4/2022,0,-,78,0,24,D
"Auckland, Motat Ews",1/4/2022,0,-,65.1,0,24,D
"Auckland, North Shore Albany Ews",1/4/2022,0,-,42.1,0,24,D
"Auckland, Whenuapai Aws",1/4/2022,0.2,-,70,0,24,D
Leigh 2 Ews,1/4/2022,0,-,39.7,0,24,D
Pukekohe Ews,1/4/2022,0,-,-,-,24,D
Reefton Ews,1/4/2022,0,-,98.2,0,24,D
Warkworth Ews,1/4/2022,0,-,35.9,0,24,D
