Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Hanmer Forest Ews,20/02/2022,26.8,-,0,9.4,24,D
Le Bons Bay Aws,20/02/2022,4.4,-,18,0,24,D
"Lincoln, Broadfield Ews",20/02/2022,4.8,-,61,0,24,D
"Lismore, Racemans House Cws",20/02/2022,18.6,-,10.2,0,24,D
Medbury Cws,20/02/2022,21.6,-,0,6,24,D
Methven Cws,20/02/2022,17.8,-,1.6,0,24,D
Ohoka Cws,20/02/2022,9.2,-,8.2,0,24,D
Rangiora Ews,20/02/2022,9.8,-,7.6,0,24,D
Waiau School Cws,20/02/2022,23.2,-,0,4.5,24,D
Waipara West Ews,20/02/2022,13.2,-,6,0,24,D
Wakanui 2 Cws,20/02/2022,8.6,-,36.6,0,24,D
Winchmore 2 Ews,20/02/2022,8.2,-,28.2,0,24,D
Akaroa Ews,21/02/2022,0,-,54,0,24,D
Ashburton Aero Aws,21/02/2022,0.2,-,27.4,0,24,D
Balmoral East Cws,21/02/2022,0,-,3.2,0,24,D
Bromley Ews,21/02/2022,0,-,40,0,24,D
Chertsey Cws,21/02/2022,0,-,45.5,0,24,D
Cheviot Ews,21/02/2022,0,-,5.3,0,24,D
Christchurch Aero,21/02/2022,0.2,-,7.3,0,24,D
"Christchurch, Kyle St Ews",21/02/2022,0,-,57.8,0,24,D
Culverden Aws,21/02/2022,0,-,2.5,0,24,D
Cass Ews,21/02/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,21/02/2022,0,-,37.3,0,24,D
Diamond Harbour Ews,21/02/2022,0,-,48,0,24,D
Hanmer Forest Ews,21/02/2022,0,-,2.5,0,24,D
Le Bons Bay Aws,21/02/2022,0,-,21.2,0,24,D
"Lincoln, Broadfield Ews",21/02/2022,0,-,64.1,0,24,D
"Lismore, Racemans House Cws",21/02/2022,0,-,13.1,0,24,D
Medbury Cws,21/02/2022,1.6,-,1.6,0,24,D
Methven Cws,21/02/2022,0,-,4.7,0,24,D
Ohoka Cws,21/02/2022,0,-,11.1,0,24,D
Rangiora Ews,21/02/2022,0,-,10.5,0,24,D
Waiau School Cws,21/02/2022,0,-,3.1,0,24,D
Waipara West Ews,21/02/2022,0,-,9.1,0,24,D
Wakanui 2 Cws,21/02/2022,0,-,39.5,0,24,D
Winchmore 2 Ews,21/02/2022,0,-,31.2,0,24,D
Akaroa Ews,22/02/2022,0,-,57.2,0,24,D
Ashburton Aero Aws,22/02/2022,0.2,-,30.2,0,24,D
Balmoral East Cws,22/02/2022,0,-,6.4,0,24,D
Bromley Ews,22/02/2022,0,-,43.4,0,24,D
Chertsey Cws,22/02/2022,0,-,48.6,0,24,D
Cheviot Ews,22/02/2022,0,-,8.4,0,24,D
Christchurch Aero,22/02/2022,0,-,9.3,0,24,D
"Christchurch, Kyle St Ews",22/02/2022,0,-,61,0,24,D
Culverden Aws,22/02/2022,0,-,5,0,24,D
Cass Ews,22/02/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,22/02/2022,0,-,40.4,0,24,D
Diamond Harbour Ews,22/02/2022,0,-,51.2,0,24,D
Hanmer Forest Ews,22/02/2022,0,-,5,0,24,D
Le Bons Bay Aws,22/02/2022,0,-,24.4,0,24,D
"Lincoln, Broadfield Ews",22/02/2022,0,-,67.2,0,24,D
"Lismore, Racemans House Cws",22/02/2022,0,-,16,0,24,D
Medbury Cws,22/02/2022,2.8,-,2,0,24,D
Methven Cws,22/02/2022,0,-,7.8,0,24,D
Ohoka Cws,22/02/2022,0.2,-,13.8,0,24,D
Rangiora Ews,22/02/2022,0,-,13.4,0,24,D
Waiau School Cws,22/02/2022,0,-,6.2,0,24,D
Waipara West Ews,22/02/2022,0,-,12.3,0,24,D
Wakanui 2 Cws,22/02/2022,0,-,42.4,0,24,D
Winchmore 2 Ews,22/02/2022,0,-,34.3,0,24,D
Akaroa Ews,23/02/2022,0,-,60.4,0,24,D
Ashburton Aero Aws,23/02/2022,0,-,33.1,0,24,D
Balmoral East Cws,23/02/2022,1.8,-,7.8,0,24,D
Bromley Ews,23/02/2022,1,-,45.9,0,24,D
Chertsey Cws,23/02/2022,0,-,51.7,0,24,D
Cheviot Ews,23/02/2022,0,-,11.6,0,24,D
Christchurch Aero,23/02/2022,1.2,-,10.2,0,24,D
"Christchurch, Kyle St Ews",23/02/2022,0,-,64.1,0,24,D
Culverden Aws,23/02/2022,3.2,-,4.3,0,24,D
Cass Ews,23/02/2022,7.4,-,-,-,24,D
Christchurch Botanic Gardens Ews,23/02/2022,0,-,43.6,0,24,D
Diamond Harbour Ews,23/02/2022,0.6,-,53.7,0,24,D
Hanmer Forest Ews,23/02/2022,2.4,-,5.1,0,24,D
Le Bons Bay Aws,23/02/2022,0,-,27.5,0,24,D
"Lincoln, Broadfield Ews",23/02/2022,0.2,-,70,0,24,D
"Lismore, Racemans House Cws",23/02/2022,1,-,17.9,0,24,D
Medbury Cws,23/02/2022,3.8,-,1.4,0,24,D
Methven Cws,23/02/2022,1.8,-,9.1,0,24,D
Ohoka Cws,23/02/2022,1,-,15.7,0,24,D
Rangiora Ews,23/02/2022,0.8,-,15.5,0,24,D
Waiau School Cws,23/02/2022,2.6,-,6.8,0,24,D
Waipara West Ews,23/02/2022,1,-,14.5,0,24,D
Wakanui 2 Cws,23/02/2022,0,-,45.3,0,24,D
Winchmore 2 Ews,23/02/2022,0,-,37.4,0,24,D
Akaroa Ews,24/02/2022,0,-,63.6,0,24,D
Ashburton Aero Aws,24/02/2022,0,-,36,0,24,D
Balmoral East Cws,24/02/2022,0.4,-,10.6,0,24,D
Bromley Ews,24/02/2022,0,-,49.3,0,24,D
Chertsey Cws,24/02/2022,0,-,54.7,0,24,D
Cheviot Ews,24/02/2022,0,-,14.7,0,24,D
Christchurch Aero,24/02/2022,0.2,-,12,0,24,D
"Christchurch, Kyle St Ews",24/02/2022,0,-,67.3,0,24,D
Culverden Aws,24/02/2022,0,-,6.8,0,24,D
Cass Ews,24/02/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,24/02/2022,0,-,46.7,0,24,D
Diamond Harbour Ews,24/02/2022,0.2,-,56.7,0,24,D
Hanmer Forest Ews,24/02/2022,0,-,7.6,0,24,D
Le Bons Bay Aws,24/02/2022,0,-,30.7,0,24,D
"Lincoln, Broadfield Ews",24/02/2022,0,-,73.1,0,24,D
"Lismore, Racemans House Cws",24/02/2022,0,-,20.8,0,24,D
Medbury Cws,24/02/2022,0.8,-,3.8,0,24,D
Methven Cws,24/02/2022,0,-,12.2,0,24,D
Ohoka Cws,24/02/2022,0,-,18.6,0,24,D
Rangiora Ews,24/02/2022,0,-,18.4,0,24,D
Waiau School Cws,24/02/2022,0.2,-,9.7,0,24,D
Waipara West Ews,24/02/2022,0,-,17.7,0,24,D
Wakanui 2 Cws,24/02/2022,0,-,48.2,0,24,D
Winchmore 2 Ews,24/02/2022,0,-,40.5,0,24,D
Akaroa Ews,25/02/2022,0,-,66.8,0,24,D
Ashburton Aero Aws,25/02/2022,0,-,38.9,0,24,D
Balmoral East Cws,25/02/2022,0,-,13.8,0,24,D
Bromley Ews,25/02/2022,0,-,52.7,0,24,D
Chertsey Cws,25/02/2022,0,-,57.8,0,24,D
Cheviot Ews,25/02/2022,0,-,17.8,0,24,D
Christchurch Aero,25/02/2022,0,-,14,0,24,D
"Christchurch, Kyle St Ews",25/02/2022,0,-,70.4,0,24,D
Culverden Aws,25/02/2022,0,-,9.3,0,24,D
Cass Ews,25/02/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,25/02/2022,0,-,49.8,0,24,D
Diamond Harbour Ews,25/02/2022,0,-,59.9,0,24,D
Hanmer Forest Ews,25/02/2022,0,-,10.1,0,24,D
Le Bons Bay Aws,25/02/2022,0,-,33.9,0,24,D
"Lincoln, Broadfield Ews",25/02/2022,0,-,76.2,0,24,D
"Lismore, Racemans House Cws",25/02/2022,0,-,23.7,0,24,D
Medbury Cws,25/02/2022,0,-,7,0,24,D
Methven Cws,25/02/2022,0,-,15.2,0,24,D
Ohoka Cws,25/02/2022,0.2,-,21.3,0,24,D
Rangiora Ews,25/02/2022,0,-,21.3,0,24,D
Waiau School Cws,25/02/2022,0,-,12.8,0,24,D
Waipara West Ews,25/02/2022,0,-,20.9,0,24,D
Wakanui 2 Cws,25/02/2022,0,-,51.1,0,24,D
Winchmore 2 Ews,25/02/2022,0,-,43.6,0,24,D
Akaroa Ews,26/02/2022,0,-,70,0,24,D
Ashburton Aero Aws,26/02/2022,0,-,41.8,0,24,D
Balmoral East Cws,26/02/2022,0,-,17,0,24,D
Bromley Ews,26/02/2022,0,-,56.1,0,24,D
Chertsey Cws,26/02/2022,0,-,60.9,0,24,D
Cheviot Ews,26/02/2022,0,-,20.9,0,24,D
Christchurch Aero,26/02/2022,0,-,16.1,0,24,D
"Christchurch, Kyle St Ews",26/02/2022,0,-,73.6,0,24,D
Culverden Aws,26/02/2022,0,-,11.8,0,24,D
Cass Ews,26/02/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,26/02/2022,0,-,53,0,24,D
Diamond Harbour Ews,26/02/2022,0,-,63.1,0,24,D
Hanmer Forest Ews,26/02/2022,0,-,12.6,0,24,D
Le Bons Bay Aws,26/02/2022,0,-,37.1,0,24,D
"Lincoln, Broadfield Ews",26/02/2022,0,-,79.2,0,24,D
"Lismore, Racemans House Cws",26/02/2022,0,-,26.7,0,24,D
Medbury Cws,26/02/2022,0,-,10.2,0,24,D
Methven Cws,26/02/2022,0,-,18.3,0,24,D
Ohoka Cws,26/02/2022,0,-,24.2,0,24,D
Rangiora Ews,26/02/2022,0,-,24.2,0,24,D
Waiau School Cws,26/02/2022,0,-,15.9,0,24,D
Waipara West Ews,26/02/2022,0,-,24.1,0,24,D
Wakanui 2 Cws,26/02/2022,0,-,54,0,24,D
Winchmore 2 Ews,26/02/2022,0,-,46.6,0,24,D
Akaroa Ews,27/02/2022,5.4,-,67.8,0,24,D
Ashburton Aero Aws,27/02/2022,0.6,-,44.1,0,24,D
Balmoral East Cws,27/02/2022,0,-,20.1,0,24,D
Bromley Ews,27/02/2022,0,-,59.5,0,24,D
Chertsey Cws,27/02/2022,0.8,-,63.2,0,24,D
Cheviot Ews,27/02/2022,1,-,23.1,0,24,D
Christchurch Aero,27/02/2022,0,-,18.1,0,24,D
"Christchurch, Kyle St Ews",27/02/2022,0,-,76.7,0,24,D
Culverden Aws,27/02/2022,0,-,14.2,0,24,D
Cass Ews,27/02/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,27/02/2022,0,-,56.1,0,24,D
Diamond Harbour Ews,27/02/2022,0,-,66.3,0,24,D
Hanmer Forest Ews,27/02/2022,0.4,-,14.6,0,24,D
Le Bons Bay Aws,27/02/2022,1.8,-,38.5,0,24,D
"Lincoln, Broadfield Ews",27/02/2022,2.2,-,79.9,0,24,D
"Lismore, Racemans House Cws",27/02/2022,2.8,-,26.8,0,24,D
Medbury Cws,27/02/2022,0,-,13.3,0,24,D
Methven Cws,27/02/2022,6,-,15.4,0,24,D
Ohoka Cws,27/02/2022,0,-,27.1,0,24,D
Rangiora Ews,27/02/2022,0,-,27.1,0,24,D
Waiau School Cws,27/02/2022,0.8,-,18.3,0,24,D
Waipara West Ews,27/02/2022,0.8,-,26.5,0,24,D
Wakanui 2 Cws,27/02/2022,0.2,-,56.8,0,24,D
Winchmore 2 Ews,27/02/2022,1.4,-,48.3,0,24,D
Akaroa Ews,28/02/2022,0,-,71,0,24,D
Ashburton Aero Aws,28/02/2022,0,-,47,0,24,D
Balmoral East Cws,28/02/2022,0,-,23.3,0,24,D
Bromley Ews,28/02/2022,0,-,62.9,0,24,D
Chertsey Cws,28/02/2022,0,-,66.3,0,24,D
Cheviot Ews,28/02/2022,0,-,26.2,0,24,D
Christchurch Aero,28/02/2022,0.2,-,19.9,0,24,D
"Christchurch, Kyle St Ews",28/02/2022,0,-,79.8,0,24,D
Culverden Aws,28/02/2022,0,-,16.7,0,24,D
Cass Ews,28/02/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,28/02/2022,0,-,59.3,0,24,D
Diamond Harbour Ews,28/02/2022,0,-,69.4,0,24,D
Hanmer Forest Ews,28/02/2022,0,-,17.1,0,24,D
Le Bons Bay Aws,28/02/2022,0,-,41.7,0,24,D
"Lincoln, Broadfield Ews",28/02/2022,0,-,82.8,0,24,D
"Lismore, Racemans House Cws",28/02/2022,0,-,29.7,0,24,D
Medbury Cws,28/02/2022,0,-,16.5,0,24,D
Methven Cws,28/02/2022,0,-,18.5,0,24,D
Ohoka Cws,28/02/2022,0,-,30.1,0,24,D
Rangiora Ews,28/02/2022,0,-,30.1,0,24,D
Waiau School Cws,28/02/2022,0,-,21.4,0,24,D
Waipara West Ews,28/02/2022,0,-,29.7,0,24,D
Wakanui 2 Cws,28/02/2022,0,-,59.7,0,24,D
Winchmore 2 Ews,28/02/2022,0,-,51.4,0,24,D
Akaroa Ews,1/3/2022,0,-,74.2,0,24,D
Ashburton Aero Aws,1/3/2022,0,-,49.9,0,24,D
Balmoral East Cws,1/3/2022,0,-,26.5,0,24,D
Bromley Ews,1/3/2022,0,-,66.3,0,24,D
Chertsey Cws,1/3/2022,0,-,69.4,0,24,D
Cheviot Ews,1/3/2022,0,-,29.3,0,24,D
Christchurch Aero,1/3/2022,0,-,21.9,0,24,D
"Christchurch, Kyle St Ews",1/3/2022,0,-,82.7,0,24,D
Culverden Aws,1/3/2022,0,-,19.2,0,24,D
Cass Ews,1/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,1/3/2022,0,-,62.4,0,24,D
Diamond Harbour Ews,1/3/2022,0,-,72.6,0,24,D
Hanmer Forest Ews,1/3/2022,0,-,19.6,0,24,D
Le Bons Bay Aws,1/3/2022,0,-,44.9,0,24,D
"Lincoln, Broadfield Ews",1/3/2022,0,-,85.6,0,24,D
"Lismore, Racemans House Cws",1/3/2022,0,-,32.6,0,24,D
Medbury Cws,1/3/2022,0,-,19.7,0,24,D
Methven Cws,1/3/2022,0,-,21.6,0,24,D
Ohoka Cws,1/3/2022,0,-,33,0,24,D
Rangiora Ews,1/3/2022,0,-,33,0,24,D
Waiau School Cws,1/3/2022,0,-,24.5,0,24,D
Waipara West Ews,1/3/2022,0,-,32.9,0,24,D
Wakanui 2 Cws,1/3/2022,0,-,62.6,0,24,D
Winchmore 2 Ews,1/3/2022,0,-,54.5,0,24,D
Akaroa Ews,2/3/2022,0.6,-,76.2,0,24,D
Ashburton Aero Aws,2/3/2022,1.4,-,50.9,0,24,D
Balmoral East Cws,2/3/2022,0,-,29.1,0,24,D
Bromley Ews,2/3/2022,0,-,69.1,0,24,D
Chertsey Cws,2/3/2022,0.4,-,71.5,0,24,D
Cheviot Ews,2/3/2022,0.6,-,31.3,0,24,D
Christchurch Aero,2/3/2022,0,-,24.5,0,24,D
"Christchurch, Kyle St Ews",2/3/2022,0,-,85,0,24,D
Culverden Aws,2/3/2022,0,-,21.4,0,24,D
Cass Ews,2/3/2022,8.8,-,-,-,24,D
Christchurch Botanic Gardens Ews,2/3/2022,0,-,65,0,24,D
Diamond Harbour Ews,2/3/2022,0,-,75.3,0,24,D
Hanmer Forest Ews,2/3/2022,0,-,21.8,0,24,D
Le Bons Bay Aws,2/3/2022,0,-,47.5,0,24,D
"Lincoln, Broadfield Ews",2/3/2022,0.4,-,87.4,0,24,D
"Lismore, Racemans House Cws",2/3/2022,3.6,-,31.4,0,24,D
Medbury Cws,2/3/2022,0,-,22.3,0,24,D
Methven Cws,2/3/2022,4.4,-,19.7,0,24,D
Ohoka Cws,2/3/2022,0,-,35.3,0,24,D
Rangiora Ews,2/3/2022,0,-,35.2,0,24,D
Waiau School Cws,2/3/2022,2,-,25.1,0,24,D
Waipara West Ews,2/3/2022,0.2,-,35.3,0,24,D
Wakanui 2 Cws,2/3/2022,1,-,64,0,24,D
Winchmore 2 Ews,2/3/2022,0.6,-,56.4,0,24,D
Akaroa Ews,3/3/2022,0,-,78.8,0,24,D
Ashburton Aero Aws,3/3/2022,1.6,-,51.6,0,24,D
Balmoral East Cws,3/3/2022,0,-,31.7,0,24,D
Bromley Ews,3/3/2022,0,-,71.9,0,24,D
Chertsey Cws,3/3/2022,1.4,-,72.6,0,24,D
Cheviot Ews,3/3/2022,0,-,33.9,0,24,D
Christchurch Aero,3/3/2022,1.8,-,25.3,0,24,D
"Christchurch, Kyle St Ews",3/3/2022,0,-,87.2,0,24,D
Culverden Aws,3/3/2022,0,-,23.6,0,24,D
Cass Ews,3/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,3/3/2022,0.2,-,67.3,0,24,D
Diamond Harbour Ews,3/3/2022,0,-,77.9,0,24,D
Hanmer Forest Ews,3/3/2022,0,-,24,0,24,D
Le Bons Bay Aws,3/3/2022,0.2,-,49.9,0,24,D
"Lincoln, Broadfield Ews",3/3/2022,1.6,-,87.9,0,24,D
"Lismore, Racemans House Cws",3/3/2022,0,-,33.7,0,24,D
Medbury Cws,3/3/2022,0,-,24.9,0,24,D
Methven Cws,3/3/2022,0,-,22.2,0,24,D
Ohoka Cws,3/3/2022,0,-,37.6,0,24,D
Rangiora Ews,3/3/2022,0.2,-,37.3,0,24,D
Waiau School Cws,3/3/2022,0,-,27.7,0,24,D
Waipara West Ews,3/3/2022,0.2,-,37.7,0,24,D
Wakanui 2 Cws,3/3/2022,0.6,-,65.7,0,24,D
Winchmore 2 Ews,3/3/2022,0.2,-,58.7,0,24,D
Akaroa Ews,4/3/2022,0,-,81.3,0,24,D
Ashburton Aero Aws,4/3/2022,0,-,54,0,24,D
Balmoral East Cws,4/3/2022,0,-,34.3,0,24,D
Bromley Ews,4/3/2022,0,-,74.7,0,24,D
Chertsey Cws,4/3/2022,0,-,75.1,0,24,D
Cheviot Ews,4/3/2022,0,-,36.5,0,24,D
Christchurch Aero,4/3/2022,0,-,27.8,0,24,D
"Christchurch, Kyle St Ews",4/3/2022,0,-,89.3,0,24,D
Culverden Aws,4/3/2022,0,-,25.8,0,24,D
Cass Ews,4/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,4/3/2022,0,-,69.8,0,24,D
Diamond Harbour Ews,4/3/2022,0,-,80.5,0,24,D
Hanmer Forest Ews,4/3/2022,0,-,26.2,0,24,D
Le Bons Bay Aws,4/3/2022,0,-,52.6,0,24,D
"Lincoln, Broadfield Ews",4/3/2022,0,-,90,0,24,D
"Lismore, Racemans House Cws",4/3/2022,0,-,36.1,0,24,D
Medbury Cws,4/3/2022,0,-,27.5,0,24,D
Methven Cws,4/3/2022,0,-,24.7,0,24,D
Ohoka Cws,4/3/2022,0,-,39.9,0,24,D
Rangiora Ews,4/3/2022,0,-,39.6,0,24,D
Waiau School Cws,4/3/2022,0,-,30.3,0,24,D
Waipara West Ews,4/3/2022,0,-,40.3,0,24,D
Wakanui 2 Cws,4/3/2022,0,-,68.1,0,24,D
Winchmore 2 Ews,4/3/2022,0,-,61.2,0,24,D
Akaroa Ews,5/3/2022,0,-,83.7,0,24,D
Ashburton Aero Aws,5/3/2022,0,-,56.4,0,24,D
Balmoral East Cws,5/3/2022,2.8,-,34.1,0,24,D
Bromley Ews,5/3/2022,0,-,77.5,0,24,D
Chertsey Cws,5/3/2022,0,-,77.6,0,24,D
Cheviot Ews,5/3/2022,0,-,39.1,0,24,D
Christchurch Aero,5/3/2022,0,-,30.4,0,24,D
"Christchurch, Kyle St Ews",5/3/2022,0,-,91.3,0,24,D
Culverden Aws,5/3/2022,0,-,27.9,0,24,D
Cass Ews,5/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,5/3/2022,0,-,72.3,0,24,D
Diamond Harbour Ews,5/3/2022,0,-,83,0,24,D
Hanmer Forest Ews,5/3/2022,0,-,28.3,0,24,D
Le Bons Bay Aws,5/3/2022,0,-,55.2,0,24,D
"Lincoln, Broadfield Ews",5/3/2022,0,-,92,0,24,D
"Lismore, Racemans House Cws",5/3/2022,0,-,38.5,0,24,D
Medbury Cws,5/3/2022,0,-,30.1,0,24,D
Methven Cws,5/3/2022,0,-,27.2,0,24,D
Ohoka Cws,5/3/2022,0,-,42.1,0,24,D
Rangiora Ews,5/3/2022,0,-,41.9,0,24,D
Waiau School Cws,5/3/2022,0,-,32.9,0,24,D
Waipara West Ews,5/3/2022,0,-,42.9,0,24,D
Wakanui 2 Cws,5/3/2022,0,-,70.5,0,24,D
Winchmore 2 Ews,5/3/2022,0,-,63.7,0,24,D
Akaroa Ews,6/3/2022,0,-,86,0,24,D
Ashburton Aero Aws,6/3/2022,0.2,-,58.5,0,24,D
Balmoral East Cws,6/3/2022,0,-,36.7,0,24,D
Bromley Ews,6/3/2022,0,-,80.2,0,24,D
Chertsey Cws,6/3/2022,0,-,80,0,24,D
Cheviot Ews,6/3/2022,0,-,41.7,0,24,D
Christchurch Aero,6/3/2022,0,-,33,0,24,D
"Christchurch, Kyle St Ews",6/3/2022,0,-,93.3,0,24,D
Culverden Aws,6/3/2022,0,-,30.1,0,24,D
Cass Ews,6/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,6/3/2022,0,-,74.9,0,24,D
Diamond Harbour Ews,6/3/2022,0,-,85.4,0,24,D
Hanmer Forest Ews,6/3/2022,0,-,30.5,0,24,D
Le Bons Bay Aws,6/3/2022,0,-,57.8,0,24,D
"Lincoln, Broadfield Ews",6/3/2022,0,-,93.9,0,24,D
"Lismore, Racemans House Cws",6/3/2022,0,-,40.8,0,24,D
Medbury Cws,6/3/2022,0,-,32.7,0,24,D
Methven Cws,6/3/2022,0,-,29.7,0,24,D
Ohoka Cws,6/3/2022,0,-,44.4,0,24,D
Rangiora Ews,6/3/2022,0,-,44.2,0,24,D
Waiau School Cws,6/3/2022,0,-,35.5,0,24,D
Waipara West Ews,6/3/2022,0,-,45.5,0,24,D
Wakanui 2 Cws,6/3/2022,0,-,72.8,0,24,D
Winchmore 2 Ews,6/3/2022,0,-,66.2,0,24,D
Akaroa Ews,7/3/2022,0,-,88.2,0,24,D
Ashburton Aero Aws,7/3/2022,1,-,59.9,0,24,D
Balmoral East Cws,7/3/2022,0,-,39.3,0,24,D
Bromley Ews,7/3/2022,0,-,82.8,0,24,D
Chertsey Cws,7/3/2022,0,-,82.3,0,24,D
Cheviot Ews,7/3/2022,0,-,44.2,0,24,D
Christchurch Aero,7/3/2022,0,-,35.5,0,24,D
"Christchurch, Kyle St Ews",7/3/2022,0,-,95.2,0,24,D
Culverden Aws,7/3/2022,0,-,32.3,0,24,D
Cass Ews,7/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,7/3/2022,0,-,77.4,0,24,D
Diamond Harbour Ews,7/3/2022,0,-,87.7,0,24,D
Hanmer Forest Ews,7/3/2022,0,-,32.7,0,24,D
Le Bons Bay Aws,7/3/2022,0,-,60.4,0,24,D
"Lincoln, Broadfield Ews",7/3/2022,0,-,95.8,0,24,D
"Lismore, Racemans House Cws",7/3/2022,3.2,-,40,0,24,D
Medbury Cws,7/3/2022,0,-,35.3,0,24,D
Methven Cws,7/3/2022,2,-,30.2,0,24,D
Ohoka Cws,7/3/2022,0,-,46.7,0,24,D
Rangiora Ews,7/3/2022,0,-,46.5,0,24,D
Waiau School Cws,7/3/2022,0,-,38.1,0,24,D
Waipara West Ews,7/3/2022,0,-,48.1,0,24,D
Wakanui 2 Cws,7/3/2022,1,-,74.2,0,24,D
Winchmore 2 Ews,7/3/2022,0.4,-,68.3,0,24,D
Akaroa Ews,8/3/2022,0,-,90.4,0,24,D
Ashburton Aero Aws,8/3/2022,3.6,-,58.7,0,24,D
Balmoral East Cws,8/3/2022,0,-,41.9,0,24,D
Bromley Ews,8/3/2022,0.4,-,85,0,24,D
Chertsey Cws,8/3/2022,2,-,82.6,0,24,D
Cheviot Ews,8/3/2022,0,-,46.8,0,24,D
Christchurch Aero,8/3/2022,0.2,-,37.9,0,24,D
"Christchurch, Kyle St Ews",8/3/2022,0.2,-,96.8,0,24,D
Culverden Aws,8/3/2022,0.4,-,34.1,0,24,D
Cass Ews,8/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,8/3/2022,0.2,-,79.6,0,24,D
Diamond Harbour Ews,8/3/2022,0,-,89.9,0,24,D
Hanmer Forest Ews,8/3/2022,1,-,33.9,0,24,D
Le Bons Bay Aws,8/3/2022,1.2,-,61.8,0,24,D
"Lincoln, Broadfield Ews",8/3/2022,0,-,97.6,0,24,D
"Lismore, Racemans House Cws",8/3/2022,6.8,-,35.6,0,24,D
Medbury Cws,8/3/2022,0,-,37.9,0,24,D
Methven Cws,8/3/2022,6.8,-,25.9,0,24,D
Ohoka Cws,8/3/2022,1,-,48,0,24,D
Rangiora Ews,8/3/2022,0.4,-,48.3,0,24,D
Waiau School Cws,8/3/2022,0,-,40.6,0,24,D
Waipara West Ews,8/3/2022,0.6,-,50.1,0,24,D
Wakanui 2 Cws,8/3/2022,4.4,-,72.2,0,24,D
Winchmore 2 Ews,8/3/2022,5.2,-,65.6,0,24,D
Akaroa Ews,9/3/2022,0,-,92.4,0,24,D
Ashburton Aero Aws,9/3/2022,0.2,-,60.8,0,24,D
Balmoral East Cws,9/3/2022,0,-,44.5,0,24,D
Bromley Ews,9/3/2022,0,-,87.4,0,24,D
Chertsey Cws,9/3/2022,0,-,84.8,0,24,D
Cheviot Ews,9/3/2022,0,-,49.4,0,24,D
Christchurch Aero,9/3/2022,0.2,-,40.3,0,24,D
"Christchurch, Kyle St Ews",9/3/2022,0,-,98.6,0,24,D
Culverden Aws,9/3/2022,0,-,36.3,0,24,D
Cass Ews,9/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,9/3/2022,0,-,82,0,24,D
Diamond Harbour Ews,9/3/2022,0,-,92,0,24,D
Hanmer Forest Ews,9/3/2022,0,-,36.1,0,24,D
Le Bons Bay Aws,9/3/2022,0,-,64.4,0,24,D
"Lincoln, Broadfield Ews",9/3/2022,0,-,99.4,0,24,D
"Lismore, Racemans House Cws",9/3/2022,0,-,37.9,0,24,D
Medbury Cws,9/3/2022,0,-,40.5,0,24,D
Methven Cws,9/3/2022,0,-,28.4,0,24,D
Ohoka Cws,9/3/2022,0,-,50.3,0,24,D
Rangiora Ews,9/3/2022,0,-,50.6,0,24,D
Waiau School Cws,9/3/2022,0,-,43.2,0,24,D
Waipara West Ews,9/3/2022,0,-,52.7,0,24,D
Wakanui 2 Cws,9/3/2022,0,-,74.5,0,24,D
Winchmore 2 Ews,9/3/2022,0,-,68.1,0,24,D
Akaroa Ews,10/3/2022,0,-,94.5,0,24,D
Ashburton Aero Aws,10/3/2022,0.2,-,63,0,24,D
Balmoral East Cws,10/3/2022,0.2,-,46.9,0,24,D
Bromley Ews,10/3/2022,0,-,89.7,0,24,D
Chertsey Cws,10/3/2022,0.2,-,86.8,0,24,D
Cheviot Ews,10/3/2022,0,-,52,0,24,D
Christchurch Aero,10/3/2022,0,-,42.8,0,24,D
"Christchurch, Kyle St Ews",10/3/2022,0,-,100.4,0,24,D
Culverden Aws,10/3/2022,0,-,38.5,0,24,D
Cass Ews,10/3/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,10/3/2022,0,-,84.3,0,24,D
Diamond Harbour Ews,10/3/2022,0,-,94.1,0,24,D
Hanmer Forest Ews,10/3/2022,0,-,38.3,0,24,D
Le Bons Bay Aws,10/3/2022,0,-,67,0,24,D
"Lincoln, Broadfield Ews",10/3/2022,0,-,101.1,0,24,D
"Lismore, Racemans House Cws",10/3/2022,0.2,-,40.1,0,24,D
Medbury Cws,10/3/2022,0,-,43.1,0,24,D
