Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Paraparaumu Aero Aws,28/02/2022,0,-,30.7,0,24,D
Paraparaumu Ews,28/02/2022,0,-,32.7,0,24,D
"Porirua, Elsdon Park Aws",28/02/2022,0,-,25.6,0,24,D
Stephens Island Aws,28/02/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",28/02/2022,0,-,25.9,0,24,D
Wellington Aero,28/02/2022,0,-,30.6,0,24,D
"Wellington, Greta Point Cws",28/02/2022,0,-,30.7,0,24,D
"Wellington, Kelburn 2",28/02/2022,0,-,29.9,0,24,D
"Wellington, Kelburn Aws",28/02/2022,0,-,29.7,0,24,D
Baring Head,1/3/2022,0,-,73.2,0,24,D
Blenheim Aero Aws,1/3/2022,0,-,38.9,0,24,D
Blenheim Research Ews,1/3/2022,0,-,64,0,24,D
Brothers Island Aws,1/3/2022,0,-,32.7,0,24,D
Cape Campbell Aws,1/3/2022,0,-,75.7,0,24,D
Levin Aws,1/3/2022,0,-,27.3,0,24,D
Levin Ews,1/3/2022,0,-,33,0,24,D
Mana Island Aws,1/3/2022,0,-,32.1,0,24,D
Martinborough Ews,1/3/2022,0,-,26.2,0,24,D
Masterton Aero Aws,1/3/2022,0,-,21.8,0,24,D
Masterton Ews,1/3/2022,0,-,23.9,0,24,D
"Masterton, Te Ore Ore Cws",1/3/2022,0,-,23.9,0,24,D
"Masterton, Te Ore Ore Srig",1/3/2022,0,-,22.5,0,24,D
Maungaraki 3,1/3/2022,0,-,31.9,0,24,D
Ngawi Aws,1/3/2022,0,-,28,0,24,D
Paraparaumu Aero,1/3/2022,0,0,35.8,0,24,D
Paraparaumu Aero Aws,1/3/2022,0,-,34.6,0,24,D
Paraparaumu Ews,1/3/2022,0,-,36.6,0,24,D
"Porirua, Elsdon Park Aws",1/3/2022,0,-,29.3,0,24,D
Stephens Island Aws,1/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",1/3/2022,0,-,29.3,0,24,D
Wellington Aero,1/3/2022,0,-,34.4,0,24,D
"Wellington, Greta Point Cws",1/3/2022,0,-,34.5,0,24,D
"Wellington, Kelburn 2",1/3/2022,0,-,33.7,0,24,D
"Wellington, Kelburn Aws",1/3/2022,0,-,33.5,0,24,D
Baring Head,2/3/2022,0,-,76.3,0,24,D
Blenheim Aero Aws,2/3/2022,1,-,40.9,0,24,D
Blenheim Research Ews,2/3/2022,0.2,-,66.8,0,24,D
Brothers Island Aws,2/3/2022,0,-,35.7,0,24,D
Cape Campbell Aws,2/3/2022,0.4,-,78.2,0,24,D
Levin Aws,2/3/2022,0,-,30.2,0,24,D
Levin Ews,2/3/2022,0,-,35.9,0,24,D
Mana Island Aws,2/3/2022,0.2,-,34.9,0,24,D
Martinborough Ews,2/3/2022,0,-,28.8,0,24,D
Masterton Aero Aws,2/3/2022,0.6,-,23.7,0,24,D
Masterton Ews,2/3/2022,0,-,26.4,0,24,D
"Masterton, Te Ore Ore Cws",2/3/2022,0,-,26.4,0,24,D
"Masterton, Te Ore Ore Srig",2/3/2022,0,-,25,0,24,D
Maungaraki 3,2/3/2022,0,-,34.9,0,24,D
Ngawi Aws,2/3/2022,0,-,30.6,0,24,D
Paraparaumu Aero,2/3/2022,0,0,38.8,0,24,D
Paraparaumu Aero Aws,2/3/2022,0,-,37.6,0,24,D
Paraparaumu Ews,2/3/2022,0,-,39.6,0,24,D
"Porirua, Elsdon Park Aws",2/3/2022,0,-,32.3,0,24,D
Stephens Island Aws,2/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",2/3/2022,0.2,-,31.7,0,24,D
Wellington Aero,2/3/2022,0,-,37.5,0,24,D
"Wellington, Greta Point Cws",2/3/2022,0,-,37.6,0,24,D
"Wellington, Kelburn 2",2/3/2022,0.2,-,36.6,0,24,D
"Wellington, Kelburn Aws",2/3/2022,0.4,-,36.2,0,24,D
Baring Head,3/3/2022,0,-,79.4,0,24,D
Blenheim Aero Aws,3/3/2022,0.2,-,43.6,0,24,D
Blenheim Research Ews,3/3/2022,0,-,69.7,0,24,D
Brothers Island Aws,3/3/2022,0,-,38.7,0,24,D
Cape Campbell Aws,3/3/2022,0.2,-,80.8,0,24,D
Levin Aws,3/3/2022,0,-,33,0,24,D
Levin Ews,3/3/2022,0,-,38.8,0,24,D
Mana Island Aws,3/3/2022,0,-,37.9,0,24,D
Martinborough Ews,3/3/2022,0.2,-,31.1,0,24,D
Masterton Aero Aws,3/3/2022,1.8,-,24.4,0,24,D
Masterton Ews,3/3/2022,0.4,-,28.5,0,24,D
"Masterton, Te Ore Ore Cws",3/3/2022,0.4,-,28.5,0,24,D
"Masterton, Te Ore Ore Srig",3/3/2022,0.6,-,26.9,0,24,D
Maungaraki 3,3/3/2022,0,-,37.9,0,24,D
Ngawi Aws,3/3/2022,0,-,33.2,0,24,D
Paraparaumu Aero,3/3/2022,0,0,41.9,0,24,D
Paraparaumu Aero Aws,3/3/2022,0,-,40.7,0,24,D
Paraparaumu Ews,3/3/2022,0,-,42.7,0,24,D
"Porirua, Elsdon Park Aws",3/3/2022,0,-,35.4,0,24,D
Stephens Island Aws,3/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",3/3/2022,0,-,34.2,0,24,D
Wellington Aero,3/3/2022,0.1,-,40.6,0,24,D
"Wellington, Greta Point Cws",3/3/2022,0,-,40.8,0,24,D
"Wellington, Kelburn 2",3/3/2022,0,-,39.8,0,24,D
"Wellington, Kelburn Aws",3/3/2022,0,-,39.3,0,24,D
Baring Head,4/3/2022,0,-,82.3,0,24,D
Blenheim Aero Aws,4/3/2022,0,-,46.5,0,24,D
Blenheim Research Ews,4/3/2022,0,-,72.6,0,24,D
Brothers Island Aws,4/3/2022,0,-,41.8,0,24,D
Cape Campbell Aws,4/3/2022,0,-,83.5,0,24,D
Levin Aws,4/3/2022,0,-,35.8,0,24,D
Levin Ews,4/3/2022,0,-,41.8,0,24,D
Mana Island Aws,4/3/2022,0,-,41,0,24,D
Martinborough Ews,4/3/2022,0,-,33.7,0,24,D
Masterton Aero Aws,4/3/2022,0,-,26.8,0,24,D
Masterton Ews,4/3/2022,0,-,31,0,24,D
"Masterton, Te Ore Ore Cws",4/3/2022,0,-,31,0,24,D
"Masterton, Te Ore Ore Srig",4/3/2022,0,-,29.4,0,24,D
Maungaraki 3,4/3/2022,0,-,41,0,24,D
Ngawi Aws,4/3/2022,0,-,35.7,0,24,D
Paraparaumu Aero,4/3/2022,0,0,45,0,24,D
Paraparaumu Aero Aws,4/3/2022,0,-,43.8,0,24,D
Paraparaumu Ews,4/3/2022,0,-,45.8,0,24,D
"Porirua, Elsdon Park Aws",4/3/2022,0,-,38.4,0,24,D
Stephens Island Aws,4/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",4/3/2022,0,-,36.8,0,24,D
Wellington Aero,4/3/2022,0,-,43.7,0,24,D
"Wellington, Greta Point Cws",4/3/2022,0,-,43.9,0,24,D
"Wellington, Kelburn 2",4/3/2022,0,-,42.9,0,24,D
"Wellington, Kelburn Aws",4/3/2022,0,-,42.4,0,24,D
Baring Head,5/3/2022,0,-,85.1,0,24,D
Blenheim Aero Aws,5/3/2022,0,-,49.4,0,24,D
Blenheim Research Ews,5/3/2022,0,-,75.5,0,24,D
Brothers Island Aws,5/3/2022,0,-,44.8,0,24,D
Cape Campbell Aws,5/3/2022,0,-,86.1,0,24,D
Levin Aws,5/3/2022,0,-,38.7,0,24,D
Levin Ews,5/3/2022,0,-,44.7,0,24,D
Mana Island Aws,5/3/2022,0,-,44,0,24,D
Martinborough Ews,5/3/2022,0,-,36.2,0,24,D
Masterton Aero Aws,5/3/2022,0,-,29.3,0,24,D
Masterton Ews,5/3/2022,0,-,33.5,0,24,D
"Masterton, Te Ore Ore Cws",5/3/2022,0,-,33.5,0,24,D
"Masterton, Te Ore Ore Srig",5/3/2022,0,-,31.9,0,24,D
Maungaraki 3,5/3/2022,0,-,44,0,24,D
Ngawi Aws,5/3/2022,0,-,38.3,0,24,D
Paraparaumu Aero,5/3/2022,0,0,48.1,0,24,D
Paraparaumu Aero Aws,5/3/2022,0,-,46.9,0,24,D
Paraparaumu Ews,5/3/2022,0,-,48.9,0,24,D
"Porirua, Elsdon Park Aws",5/3/2022,0,-,41.4,0,24,D
Stephens Island Aws,5/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",5/3/2022,0,-,39.4,0,24,D
Wellington Aero,5/3/2022,0,-,46.8,0,24,D
"Wellington, Greta Point Cws",5/3/2022,0,-,47,0,24,D
"Wellington, Kelburn 2",5/3/2022,0,-,46,0,24,D
"Wellington, Kelburn Aws",5/3/2022,0,-,45.5,0,24,D
Baring Head,6/3/2022,0,-,87.8,0,24,D
Blenheim Aero Aws,6/3/2022,0,-,52.3,0,24,D
Blenheim Research Ews,6/3/2022,0,-,78.4,0,24,D
Brothers Island Aws,6/3/2022,0.2,-,47.6,0,24,D
Cape Campbell Aws,6/3/2022,0,-,88.6,0,24,D
Levin Aws,6/3/2022,0,-,41.5,0,24,D
Levin Ews,6/3/2022,0,-,47.6,0,24,D
Mana Island Aws,6/3/2022,0,-,47,0,24,D
Martinborough Ews,6/3/2022,0,-,38.8,0,24,D
Masterton Aero Aws,6/3/2022,0,-,31.8,0,24,D
Masterton Ews,6/3/2022,0,-,36,0,24,D
"Masterton, Te Ore Ore Cws",6/3/2022,0,-,36.1,0,24,D
"Masterton, Te Ore Ore Srig",6/3/2022,0,-,34.5,0,24,D
Maungaraki 3,6/3/2022,0,-,47,0,24,D
Ngawi Aws,6/3/2022,0,-,40.9,0,24,D
Paraparaumu Aero,6/3/2022,0,0,51.1,0,24,D
Paraparaumu Aero Aws,6/3/2022,0,-,49.9,0,24,D
Paraparaumu Ews,6/3/2022,0,-,51.9,0,24,D
"Porirua, Elsdon Park Aws",6/3/2022,0,-,44.5,0,24,D
Stephens Island Aws,6/3/2022,0.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",6/3/2022,0,-,41.9,0,24,D
Wellington Aero,6/3/2022,0,-,49.9,0,24,D
"Wellington, Greta Point Cws",6/3/2022,0,-,50.1,0,24,D
"Wellington, Kelburn 2",6/3/2022,0,-,49.1,0,24,D
"Wellington, Kelburn Aws",6/3/2022,0,-,48.6,0,24,D
Baring Head,7/3/2022,0,-,90.4,0,24,D
Blenheim Aero Aws,7/3/2022,0,-,55.2,0,24,D
Blenheim Research Ews,7/3/2022,0,-,81.2,0,24,D
Brothers Island Aws,7/3/2022,0,-,50.7,0,24,D
Cape Campbell Aws,7/3/2022,0,-,91,0,24,D
Levin Aws,7/3/2022,0,-,44.3,0,24,D
Levin Ews,7/3/2022,0,-,50.6,0,24,D
Mana Island Aws,7/3/2022,0,-,50.1,0,24,D
Martinborough Ews,7/3/2022,0,-,41.4,0,24,D
Masterton Aero Aws,7/3/2022,0,-,34.3,0,24,D
Masterton Ews,7/3/2022,0,-,38.5,0,24,D
"Masterton, Te Ore Ore Cws",7/3/2022,0,-,38.6,0,24,D
"Masterton, Te Ore Ore Srig",7/3/2022,0,-,37,0,24,D
Maungaraki 3,7/3/2022,0,-,50.1,0,24,D
Ngawi Aws,7/3/2022,0,-,43.4,0,24,D
Paraparaumu Aero,7/3/2022,0,0,54.2,0,24,D
Paraparaumu Aero Aws,7/3/2022,0,-,53,0,24,D
Paraparaumu Ews,7/3/2022,0,-,55,0,24,D
"Porirua, Elsdon Park Aws",7/3/2022,0,-,47.5,0,24,D
Stephens Island Aws,7/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",7/3/2022,0,-,44.5,0,24,D
Wellington Aero,7/3/2022,0,-,53,0,24,D
"Wellington, Greta Point Cws",7/3/2022,0,-,53.2,0,24,D
"Wellington, Kelburn 2",7/3/2022,0,-,52.2,0,24,D
"Wellington, Kelburn Aws",7/3/2022,0,-,51.7,0,24,D
Baring Head,8/3/2022,0,-,92.8,0,24,D
Blenheim Aero Aws,8/3/2022,0,-,58.2,0,24,D
Blenheim Research Ews,8/3/2022,0,-,83.9,0,24,D
Brothers Island Aws,8/3/2022,0,-,53.7,0,24,D
Cape Campbell Aws,8/3/2022,0,-,93.3,0,24,D
Levin Aws,8/3/2022,0,-,47.2,0,24,D
Levin Ews,8/3/2022,0,-,53.5,0,24,D
Mana Island Aws,8/3/2022,0,-,53.1,0,24,D
Martinborough Ews,8/3/2022,0,-,43.9,0,24,D
Masterton Aero Aws,8/3/2022,0,-,36.8,0,24,D
Masterton Ews,8/3/2022,0,-,41.1,0,24,D
"Masterton, Te Ore Ore Cws",8/3/2022,0,-,41.1,0,24,D
"Masterton, Te Ore Ore Srig",8/3/2022,0.2,-,39.3,0,24,D
Maungaraki 3,8/3/2022,0,-,53.1,0,24,D
Ngawi Aws,8/3/2022,4.4,-,41.6,0,24,D
Paraparaumu Aero,8/3/2022,0,0,57.3,0,24,D
Paraparaumu Aero Aws,8/3/2022,0.2,-,55.9,0,24,D
Paraparaumu Ews,8/3/2022,0.2,-,57.9,0,24,D
"Porirua, Elsdon Park Aws",8/3/2022,0,-,50.6,0,24,D
Stephens Island Aws,8/3/2022,0.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",8/3/2022,0,-,47.1,0,24,D
Wellington Aero,8/3/2022,0.1,-,56,0,24,D
"Wellington, Greta Point Cws",8/3/2022,1,-,55.3,0,24,D
"Wellington, Kelburn 2",8/3/2022,0.4,-,54.9,0,24,D
"Wellington, Kelburn Aws",8/3/2022,0.4,-,54.5,0,24,D
Baring Head,9/3/2022,0,-,95.2,0,24,D
Blenheim Aero Aws,9/3/2022,0,-,61.1,0,24,D
Blenheim Research Ews,9/3/2022,0,-,86.4,0,24,D
Brothers Island Aws,9/3/2022,0.2,-,56.6,0,24,D
Cape Campbell Aws,9/3/2022,0,-,95.5,0,24,D
Levin Aws,9/3/2022,0,-,50,0,24,D
Levin Ews,9/3/2022,0,-,56.4,0,24,D
Mana Island Aws,9/3/2022,0,-,56.2,0,24,D
Martinborough Ews,9/3/2022,0,-,46.5,0,24,D
Masterton Aero Aws,9/3/2022,0.2,-,39.1,0,24,D
Masterton Ews,9/3/2022,0,-,43.6,0,24,D
"Masterton, Te Ore Ore Cws",9/3/2022,0,-,43.6,0,24,D
"Masterton, Te Ore Ore Srig",9/3/2022,0,-,41.8,0,24,D
Maungaraki 3,9/3/2022,0,-,56.2,0,24,D
Ngawi Aws,9/3/2022,0,-,44.2,0,24,D
Paraparaumu Aero,9/3/2022,0,0,60.3,0,24,D
Paraparaumu Aero Aws,9/3/2022,0,-,58.9,0,24,D
Paraparaumu Ews,9/3/2022,0,-,60.9,0,24,D
"Porirua, Elsdon Park Aws",9/3/2022,0,-,53.6,0,24,D
Stephens Island Aws,9/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",9/3/2022,0,-,49.6,0,24,D
Wellington Aero,9/3/2022,0,-,59.1,0,24,D
"Wellington, Greta Point Cws",9/3/2022,0,-,58.4,0,24,D
"Wellington, Kelburn 2",9/3/2022,0,-,58,0,24,D
"Wellington, Kelburn Aws",9/3/2022,0,-,57.6,0,24,D
Baring Head,10/3/2022,0,-,97.5,0,24,D
Blenheim Aero Aws,10/3/2022,0,-,64,0,24,D
Blenheim Research Ews,10/3/2022,0,-,88.9,0,24,D
Brothers Island Aws,10/3/2022,0,-,59.6,0,24,D
Cape Campbell Aws,10/3/2022,0,-,97.6,0,24,D
Levin Aws,10/3/2022,0,-,52.8,0,24,D
Levin Ews,10/3/2022,0,-,59.3,0,24,D
Mana Island Aws,10/3/2022,0,-,59.2,0,24,D
Martinborough Ews,10/3/2022,0,-,49.1,0,24,D
Masterton Aero Aws,10/3/2022,0,-,41.6,0,24,D
Masterton Ews,10/3/2022,0,-,46.1,0,24,D
"Masterton, Te Ore Ore Cws",10/3/2022,0,-,46.1,0,24,D
"Masterton, Te Ore Ore Srig",10/3/2022,0.2,-,44.1,0,24,D
Maungaraki 3,10/3/2022,1.2,-,58,0,24,D
Ngawi Aws,10/3/2022,0,-,46.7,0,24,D
Paraparaumu Aero,10/3/2022,0,0,63.4,0,24,D
Paraparaumu Aero Aws,10/3/2022,0,-,62,0,24,D
Paraparaumu Ews,10/3/2022,0,-,64,0,24,D
"Porirua, Elsdon Park Aws",10/3/2022,0,-,56.6,0,24,D
Stephens Island Aws,10/3/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",10/3/2022,0,-,52.2,0,24,D
Wellington Aero,10/3/2022,0,-,62.2,0,24,D
"Wellington, Greta Point Cws",10/3/2022,0,-,61.5,0,24,D
"Wellington, Kelburn 2",10/3/2022,0,-,61.1,0,24,D
"Wellington, Kelburn Aws",10/3/2022,0,-,60.7,0,24,D
Baring Head,11/3/2022,0,-,99.7,0,24,D
Blenheim Aero Aws,11/3/2022,0,-,66.9,0,24,D
Blenheim Research Ews,11/3/2022,0,-,91.3,0,24,D
Brothers Island Aws,11/3/2022,0,-,62.6,0,24,D
Cape Campbell Aws,11/3/2022,0,-,99.6,0,24,D
Levin Aws,11/3/2022,0,-,55.7,0,24,D
Levin Ews,11/3/2022,0,-,62.3,0,24,D
Mana Island Aws,11/3/2022,0,-,62.2,0,24,D
Martinborough Ews,11/3/2022,0,-,51.6,0,24,D
Masterton Aero Aws,11/3/2022,0.2,-,43.9,0,24,D
Masterton Ews,11/3/2022,0,-,48.6,0,24,D
"Masterton, Te Ore Ore Cws",11/3/2022,0,-,48.6,0,24,D
"Masterton, Te Ore Ore Srig",11/3/2022,0,-,46.6,0,24,D
Maungaraki 3,11/3/2022,0,-,61,0,24,D
Ngawi Aws,11/3/2022,0,-,49.3,0,24,D
Paraparaumu Aero,11/3/2022,0,0,66.5,0,24,D
Paraparaumu Aero Aws,11/3/2022,0,-,65.1,0,24,D
Paraparaumu Ews,11/3/2022,0,-,67.1,0,24,D
"Porirua, Elsdon Park Aws",11/3/2022,0,-,59.7,0,24,D
"Upper Hutt, Trentham Ews",11/3/2022,0,-,54.7,0,24,D
Wellington Aero,11/3/2022,0,-,65.3,0,24,D
"Wellington, Greta Point Cws",11/3/2022,0,-,64.6,0,24,D
"Wellington, Kelburn 2",11/3/2022,0,-,64.2,0,24,D
"Wellington, Kelburn Aws",11/3/2022,0,-,63.8,0,24,D
Baring Head,12/3/2022,0,-,101.7,0,24,D
Blenheim Aero Aws,12/3/2022,0.4,-,69.4,0,24,D
Blenheim Research Ews,12/3/2022,0.4,-,93.2,0,24,D
Brothers Island Aws,12/3/2022,2.4,-,63.3,0,24,D
Cape Campbell Aws,12/3/2022,0,-,101.6,0,24,D
Levin Aws,12/3/2022,0,-,58.5,0,24,D
Levin Ews,12/3/2022,0,-,65.2,0,24,D
Mana Island Aws,12/3/2022,0,-,65.3,0,24,D
Martinborough Ews,12/3/2022,0,-,54.2,0,24,D
Masterton Aero Aws,12/3/2022,0,-,46.4,0,24,D
Masterton Ews,12/3/2022,0,-,51.1,0,24,D
"Masterton, Te Ore Ore Cws",12/3/2022,0.2,-,50.9,0,24,D
"Masterton, Te Ore Ore Srig",12/3/2022,0,-,49.1,0,24,D
Maungaraki 3,12/3/2022,0.2,-,63.9,0,24,D
Ngawi Aws,12/3/2022,0,-,51.9,0,24,D
Paraparaumu Aero,12/3/2022,0,0,69.6,0,24,D
Paraparaumu Aero Aws,12/3/2022,0,-,68.2,0,24,D
Paraparaumu Ews,12/3/2022,0,-,70.2,0,24,D
"Porirua, Elsdon Park Aws",12/3/2022,0,-,62.7,0,24,D
"Upper Hutt, Trentham Ews",12/3/2022,0,-,57.3,0,24,D
Wellington Aero,12/3/2022,0,-,68.4,0,24,D
"Wellington, Greta Point Cws",12/3/2022,0,-,67.7,0,24,D
"Wellington, Kelburn 2",12/3/2022,0.6,-,66.7,0,24,D
"Wellington, Kelburn Aws",12/3/2022,0.6,-,66.3,0,24,D
Baring Head,13/03/2022,0,-,103.7,0,24,D
Blenheim Aero Aws,13/03/2022,0,-,72.3,0,24,D
Blenheim Research Ews,13/03/2022,0,-,95.4,0,24,D
Brothers Island Aws,13/03/2022,0.8,-,65.5,0,24,D
Cape Campbell Aws,13/03/2022,0,-,103.5,0,24,D
Levin Aws,13/03/2022,0.2,-,61.1,0,24,D
Levin Ews,13/03/2022,0,-,68.1,0,24,D
Mana Island Aws,13/03/2022,0,-,68.3,0,24,D
Martinborough Ews,13/03/2022,0,-,56.8,0,24,D
Masterton Aero Aws,13/03/2022,0,-,48.9,0,24,D
Masterton Ews,13/03/2022,0,-,53.6,0,24,D
"Masterton, Te Ore Ore Cws",13/03/2022,0,-,53.4,0,24,D
"Masterton, Te Ore Ore Srig",13/03/2022,0,-,51.6,0,24,D
Maungaraki 3,13/03/2022,0,-,66.9,0,24,D
Ngawi Aws,13/03/2022,0,-,54.4,0,24,D
Paraparaumu Aero,13/03/2022,0,0,72.6,0,24,D
Paraparaumu Aero Aws,13/03/2022,0,-,71.2,0,24,D
Paraparaumu Ews,13/03/2022,0,-,73.2,0,24,D
"Porirua, Elsdon Park Aws",13/03/2022,0,-,65.7,0,24,D
"Upper Hutt, Trentham Ews",13/03/2022,0,-,59.9,0,24,D
Wellington Aero,13/03/2022,0,-,71.5,0,24,D
"Wellington, Greta Point Cws",13/03/2022,0,-,70.8,0,24,D
"Wellington, Kelburn 2",13/03/2022,0,-,69.8,0,24,D
"Wellington, Kelburn Aws",13/03/2022,0.4,-,69,0,24,D
Baring Head,14/03/2022,0,-,105.7,0,24,D
Blenheim Aero Aws,14/03/2022,0,-,75.3,0,24,D
Blenheim Research Ews,14/03/2022,0,-,97.5,0,24,D
Brothers Island Aws,14/03/2022,0,-,68.6,0,24,D
Cape Campbell Aws,14/03/2022,0,-,105.3,0,24,D
Levin Aws,14/03/2022,0,-,64,0,24,D
Levin Ews,14/03/2022,0,-,71.1,0,24,D
Mana Island Aws,14/03/2022,0,-,71.4,0,24,D
Martinborough Ews,14/03/2022,0,-,59.3,0,24,D
Masterton Aero Aws,14/03/2022,0.6,-,50.7,0,24,D
Masterton Ews,14/03/2022,0,-,56.1,0,24,D
"Masterton, Te Ore Ore Cws",14/03/2022,0,-,55.9,0,24,D
"Masterton, Te Ore Ore Srig",14/03/2022,0.2,-,53.9,0,24,D
Maungaraki 3,14/03/2022,0,-,70,0,24,D
Ngawi Aws,14/03/2022,0,-,57,0,24,D
Paraparaumu Aero,14/03/2022,0,0,75.7,0,24,D
Paraparaumu Aero Aws,14/03/2022,0,-,74.3,0,24,D
Paraparaumu Ews,14/03/2022,0,-,76.3,0,24,D
"Porirua, Elsdon Park Aws",14/03/2022,0,-,68.8,0,24,D
"Upper Hutt, Trentham Ews",14/03/2022,0,-,62.4,0,24,D
Wellington Aero,14/03/2022,0,-,74.7,0,24,D
"Wellington, Greta Point Cws",14/03/2022,0,-,74,0,24,D
"Wellington, Kelburn 2",14/03/2022,0,-,73,0,24,D
"Wellington, Kelburn Aws",14/03/2022,0,-,72.1,0,24,D
Baring Head,15/03/2022,0,-,107.5,0,24,D
Blenheim Aero Aws,15/03/2022,0,-,78.2,0,24,D
Blenheim Research Ews,15/03/2022,0,-,99.5,0,24,D
Brothers Island Aws,15/03/2022,0,-,71.6,0,24,D
Cape Campbell Aws,15/03/2022,0,-,107,0,24,D
Levin Aws,15/03/2022,0,-,66.8,0,24,D
Levin Ews,15/03/2022,0,-,74,0,24,D
Mana Island Aws,15/03/2022,0,-,74.4,0,24,D
Martinborough Ews,15/03/2022,0,-,61.9,0,24,D
Masterton Aero Aws,15/03/2022,0,-,53.2,0,24,D
Masterton Ews,15/03/2022,0,-,58.6,0,24,D
"Masterton, Te Ore Ore Cws",15/03/2022,0,-,58.4,0,24,D
"Masterton, Te Ore Ore Srig",15/03/2022,0,-,56.4,0,24,D
Maungaraki 3,15/03/2022,0,-,73,0,24,D
Ngawi Aws,15/03/2022,0,-,59.5,0,24,D
Paraparaumu Aero,15/03/2022,0,0,78.7,0,24,D
Paraparaumu Aero Aws,15/03/2022,0,-,77.4,0,24,D
Paraparaumu Ews,15/03/2022,0,-,79.3,0,24,D
"Porirua, Elsdon Park Aws",15/03/2022,0,-,71.8,0,24,D
Stephens Island Aws,15/03/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",15/03/2022,0,-,65,0,24,D
Wellington Aero,15/03/2022,0,-,77.8,0,24,D
"Wellington, Greta Point Cws",15/03/2022,0,-,77.1,0,24,D
"Wellington, Kelburn 2",15/03/2022,0.2,-,75.9,0,24,D
"Wellington, Kelburn Aws",15/03/2022,0,-,75.2,0,24,D
Baring Head,16/03/2022,0.2,-,109.1,0,24,D
Blenheim Aero Aws,16/03/2022,0,-,81,0,24,D
Blenheim Research Ews,16/03/2022,0,-,101.5,0,24,D
Brothers Island Aws,16/03/2022,0,-,74.6,0,24,D
Cape Campbell Aws,16/03/2022,0,-,108.7,0,24,D
Levin Aws,16/03/2022,0,-,69.6,0,24,D
Levin Ews,16/03/2022,0,-,76.9,0,24,D
Mana Island Aws,16/03/2022,0,-,77.4,0,24,D
Martinborough Ews,16/03/2022,0,-,64.5,0,24,D
Masterton Aero Aws,16/03/2022,0.6,-,55.1,0,24,D
Masterton Ews,16/03/2022,0.4,-,60.7,0,24,D
"Masterton, Te Ore Ore Cws",16/03/2022,2.2,-,58.8,0,24,D
"Masterton, Te Ore Ore Srig",16/03/2022,3,-,56,0,24,D
Maungaraki 3,16/03/2022,0,-,76,0,24,D
Ngawi Aws,16/03/2022,0.8,-,61.3,0,24,D
Paraparaumu Aero,16/03/2022,0,0,81.7,0,24,D
Paraparaumu Aero Aws,16/03/2022,0,-,80.3,0,24,D
Paraparaumu Ews,16/03/2022,0,-,82.2,0,24,D
"Porirua, Elsdon Park Aws",16/03/2022,0,-,74.9,0,24,D
Stephens Island Aws,16/03/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",16/03/2022,0,-,67.6,0,24,D
Wellington Aero,16/03/2022,0.4,-,80.4,0,24,D
"Wellington, Greta Point Cws",16/03/2022,0.4,-,79.7,0,24,D
"Wellington, Kelburn 2",16/03/2022,0,-,78.9,0,24,D
"Wellington, Kelburn Aws",16/03/2022,0.2,-,78.1,0,24,D
Baring Head,17/03/2022,0.8,-,110,0,24,D
Blenheim Aero Aws,17/03/2022,0,-,83.6,0,24,D
Blenheim Research Ews,17/03/2022,0,-,103.4,0,24,D
Brothers Island Aws,17/03/2022,0.6,-,77.1,0,24,D
Cape Campbell Aws,17/03/2022,0.2,-,110.1,0,24,D
Levin Aws,17/03/2022,0,-,72.4,0,24,D
Levin Ews,17/03/2022,0,-,79.8,0,24,D
Mana Island Aws,17/03/2022,0.8,-,79.6,0,24,D
Martinborough Ews,17/03/2022,0.2,-,66.8,0,24,D
Masterton Aero Aws,17/03/2022,1.8,-,55.8,0,24,D
Masterton Ews,17/03/2022,4,-,59.2,0,24,D
"Masterton, Te Ore Ore Cws",17/03/2022,0.2,-,61.1,0,24,D
"Masterton, Te Ore Ore Srig",17/03/2022,0.2,-,58.3,0,24,D
Maungaraki 3,17/03/2022,0,-,79,0,24,D
Ngawi Aws,17/03/2022,2.6,-,61.3,0,24,D
Paraparaumu Aero,17/03/2022,0,0,84.5,0,24,D
Paraparaumu Aero Aws,17/03/2022,0,-,83.2,0,24,D
Paraparaumu Ews,17/03/2022,0,-,85,0,24,D
"Porirua, Elsdon Park Aws",17/03/2022,0,-,77.9,0,24,D
"Upper Hutt, Trentham Ews",17/03/2022,4.2,-,65.9,0,24,D
Wellington Aero,17/03/2022,1.3,-,81.9,0,24,D
"Wellington, Greta Point Cws",17/03/2022,0.6,-,82,0,24,D
"Wellington, Kelburn 2",17/03/2022,1,-,80.9,0,24,D
